# Name lon lat v_east v_north v_up e_east e_north e_up 
SGAN 120.3497 22.5813 0.001513263587293902 -0.0001191393429896713 0.0 0.00091 0.0011 0.00346 
SGUN 120.6919 24.2716 0.044897582935492696 -0.013083911842644624 0.0 0.00064 0.00078 0.00246 
SHUL 121.5627 23.7876 -0.03475588572632744 -0.17767063053985635 0.0 0.00086 0.00103 0.00327 
SHWA 120.3478 23.0214 0.004146198999977598 0.00023882015163745996 0.0 0.00059 0.00072 0.00227 
SLI1 121.4414 23.8119 0.01865868656174524 -0.06315646376930224 0.0 0.001 0.00121 0.00383 
SLNP 121.6356 24.7531 0.01591748464659084 -0.013970542083740442 0.0 0.00058 0.0007 0.00223 
SNDI 120.6406 22.7173 0.0013518855968415 -0.0003356852898945586 0.0 0.0007 0.00084 0.00266 
SON3 120.9859 24.3978 0.06989613784127188 -0.0318143257674072 0.0 0.00085 0.00103 0.00325 
SUA1 120.2999 23.4776 0.010872017085701492 0.0005696017578632234 0.0 0.00057 0.00069 0.00218 
SUA2 121.8477 24.6157 0.011404326130324004 0.0150223525827276 0.0 0.00059 0.00071 0.00223 
SUN2 120.9084 23.8812 0.051228166811901295 -0.0016824677986229837 0.0 0.0006 0.00073 0.00229 
TAN2 121.4314 25.1785 0.007945600120866479 -0.00893978583195612 0.0 0.00049 0.00059 0.00187 
TAT3 120.887 23.4814 0.012926467725197252 0.0006996220889897415 0.0 0.00191 0.0023 0.00727 
TEGS 120.655 24.3562 0.04060130690991779 -0.01384533713321161 0.0 0.00049 0.0006 0.00189 
TSHI 121.6328 25.2569 0.004481636750435415 -0.004334103822780123 0.0 0.00066 0.00079 0.0025 
TSIO 120.7041 24.4728 0.0399896176690365 -0.017112135589121214 0.0 0.00061 0.00074 0.00233 
TTCS 121.2151 23.1249 -0.00012083935444754483 -0.001630911790370369 0.0 0.0005 0.00061 0.00192 
TTUN 121.0807 22.7646 -0.00010780196898995593 -0.0005751968612647661 0.0 0.00076 0.00092 0.0029 
TUNM 121.4936 23.9652 0.1062484794047221 -0.07973199332062852 0.0 0.00087 0.00104 0.0033 
TUNS 120.4041 23.3172 0.00814108768734003 0.0006274343818567509 0.0 0.0007 0.00084 0.00266 
WALI 121.6894 25.1758 0.004547706333003447 -0.0038750576049668786 0.0 0.00056 0.00068 0.00214 
WANS 120.8852 23.6075 0.02114894089707674 0.0014913058728379671 0.0 0.0006 0.00073 0.00229 
WDAN 120.5043 22.6061 0.0012924830293681194 -0.0002282388080614087 0.0 0.0005 0.00061 0.00192 
WFEN 120.6995 24.0419 0.04307557722845401 -0.0061197590883229295 0.0 0.00052 0.00063 0.00199 
WIPN 121.0586 24.6746 0.042665143745271805 -0.030696517703880134 0.0 0.00053 0.00064 0.00201 
WUKU 121.4007 25.1173 0.009700565520109445 -0.01090772802005907 0.0 0.00107 0.00129 0.00407 
YAME 121.1853 24.9085 0.022263599244386895 -0.02142924718601515 0.0 0.00062 0.00074 0.00236 
YENL 121.6019 23.9035 0.0505018089519863 -0.19619063240983223 0.0 0.00053 0.00064 0.00203 
YLSS 121.653 24.6679 0.020784863368899054 -0.015598404180712337 0.0 0.00049 0.00059 0.00186 
YUL1 121.3002 23.3214 -0.000352490097414724 -0.0034756259060514157 0.0 0.00103 0.00124 0.00393 
YUSN 120.9591 23.4873 0.012551840443272315 0.00032539193829471765 0.0 0.00121 0.00146 0.00461 
ZEND 120.2176 22.9433 0.0036483655317094176 0.00022607964786248408 0.0 0.00087 0.00104 0.0033 
ZUZH 121.5443 25.1622 0.006591039542447322 -0.00706735160079993 0.0 0.00069 0.00083 0.00263 
