Lon Lat Los(m) wt E N U
-117.345417 35.823194 -0.131083 1.000000 -0.654506 -0.113723 0.747455
-117.345417 35.805417 -0.158853 1.000000 -0.654251 -0.113712 0.747680
-117.345417 35.787639 -0.183529 1.000000 -0.653994 -0.113701 0.747906
-117.345417 35.769861 -0.219874 1.000000 -0.653745 -0.113692 0.748125
-117.345417 35.752083 -0.238593 1.000000 -0.653497 -0.113682 0.748344
-117.345417 35.734306 -0.276238 1.000000 -0.653249 -0.113673 0.748562
-117.345417 35.716528 -0.280781 1.000000 -0.653001 -0.113663 0.748779
-117.345417 35.698750 -0.293461 1.000000 -0.652753 -0.113653 0.748997
-117.345417 35.680972 -0.309464 1.000000 -0.652506 -0.113644 0.749214
-117.345417 35.663194 -0.324381 1.000000 -0.652258 -0.113634 0.749431
-117.345417 35.645417 -0.311435 1.000000 -0.652012 -0.113624 0.749646
-117.345417 35.627639 -0.322145 1.000000 -0.651770 -0.113616 0.749858
-117.345417 35.609861 -0.342671 1.000000 -0.651533 -0.113608 0.750066
-117.345417 35.592083 -0.367766 1.000000 -0.651307 -0.113601 0.750262
-117.345417 35.574306 -0.273747 1.000000 -0.651097 -0.113598 0.750445
-117.345417 35.556528 -0.151477 1.000000 -0.650864 -0.113591 0.750648
-117.345417 35.538750 -0.104969 1.000000 -0.650631 -0.113583 0.750852
-117.345417 35.520972 -0.066525 1.000000 -0.650392 -0.113575 0.751060
-117.345417 35.503194 -0.047571 1.000000 -0.650165 -0.113568 0.751257
-117.327639 35.912083 -0.031003 1.000000 -0.657000 -0.113864 0.745242
-117.327639 35.894306 -0.044973 1.000000 -0.656747 -0.113855 0.745467
-117.327639 35.876528 -0.066706 1.000000 -0.656482 -0.113842 0.745702
-117.327639 35.858750 -0.086392 1.000000 -0.656212 -0.113830 0.745942
-117.327639 35.840972 -0.104232 1.000000 -0.655940 -0.113816 0.746183
-117.327639 35.823194 -0.126400 1.000000 -0.655674 -0.113804 0.746418
-117.327639 35.805417 -0.153130 1.000000 -0.655415 -0.113793 0.746647
-117.327639 35.787639 -0.176431 1.000000 -0.655163 -0.113783 0.746870
-117.327639 35.769861 -0.206934 1.000000 -0.654917 -0.113774 0.747088
-117.327639 35.752083 -0.228077 1.000000 -0.654670 -0.113765 0.747305
-117.327639 35.734306 -0.246139 1.000000 -0.654423 -0.113756 0.747523
-117.327639 35.716528 -0.271918 1.000000 -0.654176 -0.113747 0.747740
-117.327639 35.698750 -0.276814 1.000000 -0.653929 -0.113737 0.747957
-117.327639 35.680972 -0.280294 1.000000 -0.653683 -0.113728 0.748174
-117.327639 35.663194 -0.273783 1.000000 -0.653436 -0.113718 0.748392
-117.327639 35.645417 -0.291734 1.000000 -0.653189 -0.113709 0.748608
-117.327639 35.627639 -0.304723 1.000000 -0.652947 -0.113700 0.748821
-117.327639 35.609861 -0.318346 1.000000 -0.652711 -0.113693 0.749027
-117.327639 35.592083 -0.310919 1.000000 -0.652492 -0.113688 0.749219
-117.327639 35.574306 -0.260667 1.000000 -0.652294 -0.113686 0.749392
-117.327639 35.556528 -0.181443 1.000000 -0.652074 -0.113681 0.749584
-117.327639 35.538750 -0.103670 1.000000 -0.651837 -0.113673 0.749791
-117.327639 35.520972 -0.070150 1.000000 -0.651587 -0.113663 0.750010
-117.327639 35.503194 -0.046216 1.000000 -0.651342 -0.113654 0.750224
-117.309861 35.912083 -0.035556 1.000000 -0.658225 -0.113954 0.744146
-117.309861 35.894306 -0.049605 1.000000 -0.657954 -0.113942 0.744388
-117.309861 35.876528 -0.067330 1.000000 -0.657660 -0.113925 0.744650
-117.309861 35.858750 -0.086948 1.000000 -0.657375 -0.113910 0.744904
-117.309861 35.840972 -0.106207 1.000000 -0.657107 -0.113897 0.745142
-117.309861 35.823194 -0.123686 1.000000 -0.656849 -0.113886 0.745372
-117.309861 35.805417 -0.148121 1.000000 -0.656586 -0.113875 0.745605
-117.309861 35.787639 -0.156245 1.000000 -0.656332 -0.113865 0.745830
-117.309861 35.769861 -0.188303 1.000000 -0.656084 -0.113855 0.746050
-117.309861 35.752083 -0.207890 1.000000 -0.655837 -0.113846 0.746268
-117.309861 35.734306 -0.227178 1.000000 -0.655592 -0.113838 0.746485
-117.309861 35.716528 -0.240209 1.000000 -0.655346 -0.113829 0.746702
-117.309861 35.698750 -0.252625 1.000000 -0.655101 -0.113820 0.746919
-117.309861 35.680972 -0.245437 1.000000 -0.654855 -0.113811 0.747136
-117.309861 35.663194 -0.256073 1.000000 -0.654608 -0.113802 0.747353
-117.309861 35.645417 -0.277215 1.000000 -0.654363 -0.113793 0.747569
-117.309861 35.627639 -0.274844 1.000000 -0.654127 -0.113785 0.747777
-117.309861 35.609861 -0.277332 1.000000 -0.653895 -0.113778 0.747981
-117.309861 35.592083 -0.269524 1.000000 -0.653673 -0.113773 0.748176
-117.309861 35.574306 -0.238167 1.000000 -0.653475 -0.113772 0.748349
-117.309861 35.556528 -0.173123 1.000000 -0.653251 -0.113766 0.748545
-117.309861 35.538750 -0.109749 1.000000 -0.653012 -0.113758 0.748755
-117.309861 35.520972 -0.073636 1.000000 -0.652764 -0.113748 0.748973
-117.309861 35.503194 -0.034280 1.000000 -0.652516 -0.113738 0.749191
-117.292083 35.876528 -0.070889 1.000000 -0.658847 -0.114008 0.743588
-117.292083 35.858750 -0.086896 1.000000 -0.658562 -0.113993 0.743842
-117.292083 35.840972 -0.102171 1.000000 -0.658301 -0.113982 0.744075
-117.292083 35.823194 -0.117512 1.000000 -0.658045 -0.113972 0.744303
-117.292083 35.805417 -0.133943 1.000000 -0.657781 -0.113960 0.744538
-117.292083 35.787639 -0.149903 1.000000 -0.657513 -0.113948 0.744777
-117.292083 35.769861 -0.172944 1.000000 -0.657256 -0.113937 0.745005
-117.292083 35.752083 -0.184166 1.000000 -0.657005 -0.113928 0.745228
-117.292083 35.734306 -0.204833 1.000000 -0.656758 -0.113919 0.745447
-117.292083 35.716528 -0.222037 1.000000 -0.656513 -0.113910 0.745664
-117.292083 35.698750 -0.235076 1.000000 -0.656268 -0.113901 0.745881
-117.292083 35.680972 -0.229771 1.000000 -0.656023 -0.113893 0.746098
-117.292083 35.663194 -0.238200 1.000000 -0.655778 -0.113884 0.746315
-117.292083 35.645417 -0.241497 1.000000 -0.655535 -0.113875 0.746530
-117.292083 35.627639 -0.247033 1.000000 -0.655304 -0.113869 0.746734
-117.292083 35.609861 -0.241446 1.000000 -0.655079 -0.113864 0.746931
-117.292083 35.592083 -0.231997 1.000000 -0.654858 -0.113859 0.747126
-117.292083 35.574306 -0.208922 1.000000 -0.654649 -0.113856 0.747309
-117.292083 35.556528 -0.158259 1.000000 -0.654418 -0.113849 0.747513
-117.292083 35.538750 -0.118095 1.000000 -0.654180 -0.113841 0.747722
-117.292083 35.520972 -0.078504 1.000000 -0.653936 -0.113832 0.747937
-117.292083 35.503194 -0.053718 1.000000 -0.653690 -0.113823 0.748153
-117.274306 35.876528 -0.073652 1.000000 -0.660043 -0.114092 0.742514
-117.274306 35.858750 -0.087580 1.000000 -0.659793 -0.114083 0.742737
-117.274306 35.840972 -0.098201 1.000000 -0.659541 -0.114074 0.742962
-117.274306 35.823194 -0.113507 1.000000 -0.659280 -0.114063 0.743196
-117.274306 35.805417 -0.127496 1.000000 -0.659023 -0.114053 0.743425
-117.274306 35.787639 -0.141083 1.000000 -0.658717 -0.114034 0.743699
-117.274306 35.769861 -0.156096 1.000000 -0.658439 -0.114020 0.743947
-117.274306 35.752083 -0.176290 1.000000 -0.658175 -0.114009 0.744183
-117.274306 35.734306 -0.190619 1.000000 -0.657922 -0.113999 0.744407
-117.274306 35.716528 -0.203511 1.000000 -0.657676 -0.113990 0.744626
-117.274306 35.698750 -0.209408 1.000000 -0.657432 -0.113982 0.744843
-117.274306 35.680972 -0.210915 1.000000 -0.657188 -0.113974 0.745059
-117.274306 35.663194 -0.215738 1.000000 -0.656944 -0.113965 0.745276
-117.274306 35.645417 -0.220309 1.000000 -0.656701 -0.113957 0.745491
-117.274306 35.627639 -0.217816 1.000000 -0.656473 -0.113951 0.745693
-117.274306 35.609861 -0.214881 1.000000 -0.656267 -0.113949 0.745875
-117.274306 35.592083 -0.204039 1.000000 -0.656051 -0.113945 0.746066
-117.274306 35.574306 -0.183230 1.000000 -0.655815 -0.113938 0.746274
-117.274306 35.556528 -0.143167 1.000000 -0.655573 -0.113929 0.746488
-117.274306 35.538750 -0.114668 1.000000 -0.655341 -0.113923 0.746692
-117.274306 35.520972 -0.084354 1.000000 -0.655102 -0.113915 0.746904
-117.274306 35.503194 -0.066796 1.000000 -0.654868 -0.113908 0.747109
-117.256528 35.876528 -0.074275 1.000000 -0.661159 -0.114163 0.741509
-117.256528 35.858750 -0.090334 1.000000 -0.661036 -0.114176 0.741617
-117.256528 35.769861 -0.154010 1.000000 -0.659647 -0.114107 0.742863
-117.256528 35.752083 -0.163211 1.000000 -0.659361 -0.114092 0.743119
-117.256528 35.734306 -0.172438 1.000000 -0.659099 -0.114081 0.743353
-117.256528 35.716528 -0.183787 1.000000 -0.658847 -0.114072 0.743578
-117.256528 35.698750 -0.187683 1.000000 -0.658599 -0.114063 0.743799
-117.256528 35.680972 -0.188403 1.000000 -0.658356 -0.114055 0.744015
-117.256528 35.663194 -0.192478 1.000000 -0.658117 -0.114047 0.744228
-117.256528 35.645417 -0.198683 1.000000 -0.657887 -0.114041 0.744433
-117.256528 35.627639 -0.198998 1.000000 -0.657726 -0.114047 0.744574
-117.256528 35.609861 -0.196434 1.000000 -0.657557 -0.114051 0.744722
-117.256528 35.592083 -0.186552 1.000000 -0.657365 -0.114051 0.744892
-117.256528 35.574306 -0.165765 1.000000 -0.657029 -0.114027 0.745192
-117.256528 35.556528 -0.130691 1.000000 -0.656752 -0.114013 0.745438
-117.256528 35.538750 -0.108298 1.000000 -0.656505 -0.114004 0.745657
-117.256528 35.520972 -0.086254 1.000000 -0.656268 -0.113997 0.745866
-117.256528 35.503194 -0.068380 1.000000 -0.656042 -0.113991 0.746066
-117.238750 35.876528 -0.073408 1.000000 -0.662240 -0.114227 0.740534
-117.238750 35.858750 -0.091301 1.000000 -0.662224 -0.114258 0.740544
-117.238750 35.769861 -0.144325 1.000000 -0.660867 -0.114196 0.741764
-117.238750 35.752083 -0.146129 1.000000 -0.660568 -0.114179 0.742033
-117.238750 35.734306 -0.154873 1.000000 -0.660295 -0.114166 0.742278
-117.238750 35.716528 -0.162782 1.000000 -0.660037 -0.114156 0.742509
-117.238750 35.698750 -0.169970 1.000000 -0.659778 -0.114145 0.742740
-117.238750 35.680972 -0.175069 1.000000 -0.659535 -0.114137 0.742957
-117.238750 35.663194 -0.180251 1.000000 -0.659306 -0.114131 0.743162
-117.238750 35.645417 -0.182858 1.000000 -0.659104 -0.114131 0.743341
-117.238750 35.627639 -0.182510 1.000000 -0.659011 -0.114148 0.743421
-117.238750 35.609861 -0.179099 1.000000 -0.658866 -0.114156 0.743548
-117.238750 35.592083 -0.175220 1.000000 -0.658672 -0.114156 0.743720
-117.238750 35.574306 -0.146477 1.000000 -0.658253 -0.114119 0.744097
-117.238750 35.556528 -0.123385 1.000000 -0.657935 -0.114097 0.744381
-117.238750 35.538750 -0.102141 1.000000 -0.657669 -0.114085 0.744618
-117.238750 35.520972 -0.082515 1.000000 -0.657433 -0.114078 0.744828
-117.238750 35.503194 -0.068062 1.000000 -0.657213 -0.114074 0.745022
-117.220972 35.876528 -0.070637 1.000000 -0.663277 -0.114284 0.739596
-117.220972 35.858750 -0.088820 1.000000 -0.663206 -0.114305 0.739657
-117.220972 35.592083 -0.158963 1.000000 -0.659838 -0.114237 0.742673
-117.220972 35.574306 -0.136698 1.000000 -0.659471 -0.114208 0.743004
-117.220972 35.556528 -0.114133 1.000000 -0.659113 -0.114181 0.743325
-117.220972 35.538750 -0.095159 1.000000 -0.658832 -0.114166 0.743577
-117.203194 35.876528 -0.073102 1.000000 -0.664364 -0.114348 0.738610
-117.203194 35.858750 -0.084851 1.000000 -0.664221 -0.114358 0.738737
-117.203194 35.592083 -0.142295 1.000000 -0.660981 -0.114313 0.741645
-117.203194 35.574306 -0.126399 1.000000 -0.660629 -0.114287 0.741962
-117.203194 35.556528 -0.107194 1.000000 -0.660278 -0.114261 0.742279
-117.203194 35.538750 -0.088352 1.000000 -0.659989 -0.114245 0.742538
-117.185417 35.876528 -0.072327 1.000000 -0.665486 -0.114418 0.737589
-117.185417 35.858750 -0.086516 1.000000 -0.665265 -0.114414 0.737789
-117.185417 35.805417 -0.110099 1.000000 -0.664765 -0.114432 0.738236
-117.185417 35.787639 -0.120737 1.000000 -0.664662 -0.114448 0.738327
-117.185417 35.592083 -0.131073 1.000000 -0.662109 -0.114387 0.740627
-117.185417 35.574306 -0.116353 1.000000 -0.661759 -0.114361 0.740943
-117.185417 35.556528 -0.098829 1.000000 -0.661432 -0.114339 0.741238
-117.185417 35.538750 -0.081693 1.000000 -0.661144 -0.114323 0.741498
-117.167639 35.876528 -0.064263 1.000000 -0.666707 -0.114504 0.736472
-117.167639 35.858750 -0.080636 1.000000 -0.666419 -0.114489 0.736734
-117.167639 35.805417 -0.095921 1.000000 -0.665777 -0.114484 0.737316
-117.167639 35.787639 -0.107361 1.000000 -0.665633 -0.114493 0.737444
-117.167639 35.592083 -0.123335 1.000000 -0.663216 -0.114456 0.739625
-117.167639 35.574306 -0.111222 1.000000 -0.662916 -0.114439 0.739896
-117.167639 35.556528 -0.092891 1.000000 -0.662564 -0.114413 0.740215
-117.167639 35.538750 -0.079207 1.000000 -0.662298 -0.114401 0.740456
-117.149861 35.627639 -0.137322 1.000000 -0.665006 -0.114573 0.737997
-117.149861 35.609861 -0.122938 1.000000 -0.664617 -0.114541 0.738353
-117.149861 35.592083 -0.112169 1.000000 -0.664311 -0.114523 0.738631
-117.149861 35.574306 -0.101323 1.000000 -0.664029 -0.114509 0.738886
-117.132083 35.627639 -0.121371 1.000000 -0.666048 -0.114630 0.737048
-117.132083 35.609861 -0.113006 1.000000 -0.665688 -0.114603 0.737377
-117.132083 35.592083 -0.103537 1.000000 -0.665396 -0.114588 0.737644
-117.132083 35.574306 -0.093245 1.000000 -0.665104 -0.114573 0.737909
-117.114306 35.769861 -0.101605 1.000000 -0.668730 -0.114691 0.734606
-117.114306 35.752083 -0.113560 1.000000 -0.668494 -0.114685 0.734822
-117.114306 35.734306 -0.119740 1.000000 -0.668243 -0.114677 0.735052
-117.114306 35.716528 -0.121399 1.000000 -0.668023 -0.114674 0.735251
-117.114306 35.698750 -0.124410 1.000000 -0.667805 -0.114672 0.735450
-117.114306 35.680972 -0.122739 1.000000 -0.667591 -0.114670 0.735644
-117.096528 35.769861 -0.093573 1.000000 -0.669900 -0.114767 0.733528
-117.096528 35.752083 -0.102082 1.000000 -0.669618 -0.114754 0.733787
-117.096528 35.734306 -0.104999 1.000000 -0.669345 -0.114743 0.734038
-117.096528 35.716528 -0.106075 1.000000 -0.669125 -0.114740 0.734238
-117.096528 35.698750 -0.104922 1.000000 -0.668913 -0.114739 0.734432
-117.096528 35.680972 -0.109106 1.000000 -0.668681 -0.114734 0.734644
-116.900972 36.160972 -0.017254 1.000000 -0.686455 -0.115405 0.717956
-116.900972 36.143194 -0.016944 1.000000 -0.686272 -0.115411 0.718131
-116.883194 36.160972 -0.015579 1.000000 -0.687460 -0.115447 0.716987
-116.883194 36.143194 -0.016112 1.000000 -0.687287 -0.115455 0.717152
-116.865417 36.160972 -0.015122 1.000000 -0.688490 -0.115492 0.715991
-116.865417 36.143194 -0.014883 1.000000 -0.688296 -0.115497 0.716177
-116.865417 36.125417 -0.011449 1.000000 -0.688096 -0.115500 0.716368
-116.865417 36.107639 -0.009209 1.000000 -0.687891 -0.115503 0.716565
-116.865417 36.089861 -0.001450 1.000000 -0.687683 -0.115505 0.716764
-116.865417 36.072083 -0.006764 1.000000 -0.687469 -0.115506 0.716969
-116.865417 36.054306 -0.006510 1.000000 -0.687270 -0.115509 0.717159
-116.865417 36.036528 -0.004636 1.000000 -0.684678 -0.115119 0.719697
-116.865417 36.018750 -0.004218 1.000000 -0.686853 -0.115513 0.717559
-116.865417 36.000972 -0.002808 1.000000 -0.686674 -0.115520 0.717728
-116.847639 36.160972 -0.006479 1.000000 -0.689526 -0.115538 0.714986
-116.847639 36.143194 -0.003511 1.000000 -0.689315 -0.115540 0.715189
-116.847639 36.125417 -0.006099 1.000000 -0.689110 -0.115543 0.715386
-116.847639 36.107639 -0.006658 1.000000 -0.688901 -0.115545 0.715587
-116.847639 36.089861 0.002614 1.000000 -0.688688 -0.115546 0.715792
-116.847639 36.072083 0.000247 1.000000 -0.688481 -0.115549 0.715990
-116.847639 36.054306 -0.002070 1.000000 -0.688276 -0.115551 0.716187
-116.847639 36.036528 0.003694 1.000000 -0.684867 -0.115028 0.719531
-116.847639 36.018750 0.002098 1.000000 -0.687857 -0.115555 0.716589
-116.847639 36.000972 -0.003439 1.000000 -0.687690 -0.115564 0.716748
-116.829861 36.018750 0.003656 1.000000 -0.688880 -0.115599 0.715598
-116.829861 36.000972 -0.003258 1.000000 -0.688713 -0.115608 0.715758
-118.172083 36.152083 -0.000434 1.000000 -0.602217 -0.109318 0.790813
-118.172083 36.116528 0.004089 1.000000 -0.601679 -0.109279 0.791227
-118.172083 36.080972 0.004023 1.000000 -0.601020 -0.109218 0.791736
-118.172083 36.045417 0.006200 1.000000 -0.600279 -0.109143 0.792308
-118.172083 36.009861 0.013098 1.000000 -0.599604 -0.109079 0.792828
-118.172083 35.974306 0.009602 1.000000 -0.598871 -0.109004 0.793393
-118.172083 35.938750 0.013970 1.000000 -0.598282 -0.108954 0.793844
-118.172083 35.903194 0.017431 1.000000 -0.597668 -0.108901 0.794313
-118.172083 35.867639 0.024920 1.000000 -0.597217 -0.108875 0.794656
-118.172083 35.832083 0.031136 1.000000 -0.596429 -0.108790 0.795259
-118.172083 35.796528 0.029977 1.000000 -0.595887 -0.108749 0.795671
-118.172083 35.760972 0.042546 1.000000 -0.595001 -0.108646 0.796348
-118.172083 35.725417 0.043008 1.000000 -0.594225 -0.108562 0.796939
-118.172083 35.689861 0.034368 1.000000 -0.593628 -0.108510 0.797391
-118.172083 35.654306 0.024695 1.000000 -0.593223 -0.108492 0.797694
-118.172083 35.618750 0.014675 1.000000 -0.592667 -0.108447 0.798114
-118.172083 35.583194 0.004166 1.000000 -0.592096 -0.108399 0.798544
-118.172083 35.547639 -0.002652 1.000000 -0.591338 -0.108317 0.799117
-118.172083 35.512083 -0.001464 1.000000 -0.590778 -0.108271 0.799536
-118.172083 35.476528 -0.000071 1.000000 -0.590194 -0.108220 0.799975
-118.172083 35.440972 0.004015 1.000000 -0.589676 -0.108181 0.800362
-118.172083 35.405417 0.014340 1.000000 -0.588987 -0.108111 0.800879
-118.172083 35.369861 0.007561 1.000000 -0.588322 -0.108045 0.801376
-118.172083 35.334306 0.007423 1.000000 -0.587632 -0.107975 0.801892
-118.136528 36.152083 -0.002198 1.000000 -0.604996 -0.109593 0.788650
-118.136528 36.116528 0.002388 1.000000 -0.604196 -0.109508 0.789275
-118.136528 36.080972 -0.000678 1.000000 -0.603491 -0.109440 0.789824
-118.136528 36.045417 0.003912 1.000000 -0.602813 -0.109376 0.790350
-118.136528 36.009861 0.017253 1.000000 -0.602208 -0.109325 0.790818
-118.136528 35.974306 0.014151 1.000000 -0.601636 -0.109280 0.791260
-118.136528 35.938750 0.017291 1.000000 -0.601094 -0.109240 0.791677
-118.136528 35.903194 0.021340 1.000000 -0.600517 -0.109193 0.792121
-118.136528 35.867639 0.021530 1.000000 -0.599810 -0.109123 0.792666
-118.136528 35.832083 0.033086 1.000000 -0.599227 -0.109075 0.793114
-118.136528 35.796528 0.031604 1.000000 -0.598666 -0.109031 0.793544
-118.136528 35.760972 0.032443 1.000000 -0.597647 -0.108905 0.794329
-118.136528 35.725417 0.030287 1.000000 -0.596934 -0.108833 0.794874
-118.136528 35.689861 0.026335 1.000000 -0.596668 -0.108840 0.795073
-118.136528 35.654306 0.020440 1.000000 -0.596180 -0.108808 0.795443
-118.136528 35.618750 0.012166 1.000000 -0.595590 -0.108758 0.795892
-118.136528 35.583194 -0.002310 1.000000 -0.595005 -0.108708 0.796336
-118.136528 35.547639 -0.004275 1.000000 -0.594261 -0.108630 0.796903
-118.136528 35.512083 -0.001410 1.000000 -0.593692 -0.108583 0.797333
-118.136528 35.476528 0.000392 1.000000 -0.593038 -0.108520 0.797828
-118.136528 35.440972 -0.005265 1.000000 -0.592418 -0.108463 0.798296
-118.136528 35.405417 -0.000552 1.000000 -0.591713 -0.108391 0.798829
-118.136528 35.369861 -0.012436 1.000000 -0.591097 -0.108335 0.799292
-118.100972 36.152083 -0.002133 1.000000 -0.607550 -0.109827 0.786652
-118.100972 36.116528 -0.000763 1.000000 -0.606886 -0.109767 0.787173
-118.100972 36.080972 0.002466 1.000000 -0.606282 -0.109717 0.787645
-118.100972 36.045417 0.011103 1.000000 -0.605661 -0.109664 0.788130
-118.100972 36.009861 0.010118 1.000000 -0.604946 -0.109594 0.788688
-118.100972 35.974306 0.011402 1.000000 -0.604394 -0.109553 0.789117
-118.100972 35.938750 0.026680 1.000000 -0.603984 -0.109537 0.789433
-118.100972 35.903194 0.025861 1.000000 -0.603341 -0.109479 0.789933
-118.100972 35.867639 0.028995 1.000000 -0.602694 -0.109421 0.790435
-118.100972 35.832083 0.034047 1.000000 -0.602003 -0.109354 0.790971
-118.100972 35.796528 0.039644 1.000000 -0.601137 -0.109256 0.791642
-118.100972 35.760972 0.050441 1.000000 -0.600389 -0.109179 0.792221
-118.100972 35.689861 0.017648 1.000000 -0.599509 -0.109134 0.792893
-118.100972 35.654306 0.018370 1.000000 -0.599016 -0.109101 0.793270
-118.100972 35.618750 0.014545 1.000000 -0.598452 -0.109056 0.793702
-118.100972 35.583194 -0.001373 1.000000 -0.597679 -0.108974 0.794295
-118.100972 35.547639 -0.011829 1.000000 -0.596996 -0.108907 0.794818
-118.100972 35.512083 -0.009716 1.000000 -0.596287 -0.108835 0.795360
-118.100972 35.476528 -0.001265 1.000000 -0.595704 -0.108786 0.795803
-118.100972 35.440972 -0.013824 1.000000 -0.595083 -0.108730 0.796275
-118.100972 35.405417 -0.010358 1.000000 -0.594441 -0.108670 0.796763
-118.100972 35.369861 -0.022287 1.000000 -0.593744 -0.108599 0.797292
-118.100972 35.334306 -0.026911 1.000000 -0.593037 -0.108527 0.797828
-118.065417 36.152083 -0.002794 1.000000 -0.610207 -0.110077 0.784557
-118.065417 36.116528 0.002461 1.000000 -0.609663 -0.110038 0.784986
-118.065417 36.080972 0.005614 1.000000 -0.609119 -0.110000 0.785413
-118.065417 36.045417 0.012215 1.000000 -0.608511 -0.109950 0.785891
-118.065417 36.009861 0.014317 1.000000 -0.607691 -0.109862 0.786538
-118.065417 35.974306 0.013700 1.000000 -0.607066 -0.109809 0.787028
-118.065417 35.938750 0.028740 1.000000 -0.606651 -0.109792 0.787350
-118.065417 35.903194 0.027424 1.000000 -0.606029 -0.109739 0.787837
-118.065417 35.867639 0.033580 1.000000 -0.605465 -0.109696 0.788276
-118.065417 35.832083 0.046232 1.000000 -0.604645 -0.109607 0.788917
-118.065417 35.796528 0.053208 1.000000 -0.603924 -0.109536 0.789479
-118.065417 35.760972 0.052074 1.000000 -0.603156 -0.109456 0.790078
-118.065417 35.725417 0.048557 1.000000 -0.602533 -0.109401 0.790560
-118.065417 35.689861 0.020292 1.000000 -0.602107 -0.109382 0.790888
-118.065417 35.654306 0.014974 1.000000 -0.601635 -0.109354 0.791250
-118.065417 35.618750 0.014165 1.000000 -0.601112 -0.109316 0.791653
-118.065417 35.583194 0.002999 1.000000 -0.600243 -0.109217 0.792326
-118.065417 35.547639 -0.011468 1.000000 -0.599700 -0.109177 0.792742
-118.065417 35.512083 -0.002341 1.000000 -0.598905 -0.109090 0.793355
-118.065417 35.476528 -0.006834 1.000000 -0.598316 -0.109041 0.793806
-118.065417 35.440972 -0.014773 1.000000 -0.597712 -0.108988 0.794268
-118.065417 35.405417 -0.009476 1.000000 -0.597105 -0.108935 0.794732
-118.065417 35.369861 -0.013766 1.000000 -0.596418 -0.108867 0.795257
-118.065417 35.334306 -0.017658 1.000000 -0.595792 -0.108810 0.795734
-118.029861 36.152083 -0.006314 1.000000 -0.612487 -0.110258 0.782753
-118.029861 36.116528 -0.004794 1.000000 -0.611986 -0.110228 0.783150
-118.029861 36.080972 0.002648 1.000000 -0.611457 -0.110192 0.783567
-118.029861 36.045417 0.010817 1.000000 -0.610908 -0.110153 0.784001
-118.029861 36.009861 0.016846 1.000000 -0.610400 -0.110122 0.784401
-118.029861 35.974306 0.019025 1.000000 -0.609763 -0.110067 0.784904
-118.029861 35.938750 0.027314 1.000000 -0.609267 -0.110037 0.785293
-118.029861 35.903194 0.026942 1.000000 -0.608634 -0.109982 0.785792
-118.029861 35.867639 0.046598 1.000000 -0.607991 -0.109926 0.786297
-118.029861 35.832083 0.052195 1.000000 -0.607288 -0.109858 0.786850
-118.029861 35.796528 0.056708 1.000000 -0.606715 -0.109814 0.787297
-118.029861 35.760972 0.059549 1.000000 -0.606096 -0.109761 0.787782
-118.029861 35.725417 0.051744 1.000000 -0.605412 -0.109697 0.788316
-118.029861 35.689861 0.042832 1.000000 -0.604792 -0.109643 0.788799
-118.029861 35.654306 0.020935 1.000000 -0.604256 -0.109605 0.789216
-118.029861 35.618750 0.017777 1.000000 -0.603676 -0.109558 0.789666
-118.029861 35.583194 0.012172 1.000000 -0.602916 -0.109479 0.790258
-118.029861 35.547639 -0.006070 1.000000 -0.602197 -0.109407 0.790815
-118.029861 35.512083 -0.004993 1.000000 -0.601552 -0.109348 0.791314
-118.029861 35.476528 -0.004087 1.000000 -0.600965 -0.109300 0.791767
-118.029861 35.440972 -0.007566 1.000000 -0.600382 -0.109252 0.792215
-118.029861 35.405417 -0.007477 1.000000 -0.599758 -0.109196 0.792696
-118.029861 35.369861 -0.016917 1.000000 -0.599132 -0.109140 0.793177
-118.029861 35.334306 -0.022681 1.000000 -0.598520 -0.109086 0.793646
-117.994306 36.152083 -0.004747 1.000000 -0.614798 -0.110443 0.780913
-117.994306 36.116528 -0.005902 1.000000 -0.614244 -0.110404 0.781355
-117.994306 36.080972 0.000909 1.000000 -0.613646 -0.110357 0.781831
-117.994306 36.045417 -0.000573 1.000000 -0.613117 -0.110323 0.782251
-117.994306 36.009861 0.008470 1.000000 -0.612728 -0.110312 0.782557
-117.994306 35.974306 0.021136 1.000000 -0.612341 -0.110302 0.782862
-117.994306 35.938750 0.031505 1.000000 -0.611884 -0.110280 0.783222
-117.994306 35.903194 0.048660 1.000000 -0.611236 -0.110223 0.783735
-117.994306 35.867639 0.052821 1.000000 -0.610663 -0.110180 0.784188
-117.994306 35.832083 0.060723 1.000000 -0.609913 -0.110105 0.784782
-117.994306 35.796528 0.053754 1.000000 -0.609385 -0.110069 0.785197
-117.994306 35.760972 0.054425 1.000000 -0.608702 -0.110005 0.785736
-117.994306 35.725417 0.057361 1.000000 -0.608300 -0.109991 0.786049
-117.994306 35.689861 0.035865 1.000000 -0.607678 -0.109938 0.786537
-117.994306 35.654306 0.029525 1.000000 -0.606820 -0.109843 0.787213
-117.994306 35.618750 0.013750 1.000000 -0.606313 -0.109810 0.787608
-117.994306 35.583194 -0.004004 1.000000 -0.605508 -0.109724 0.788239
-117.994306 35.547639 -0.002496 1.000000 -0.604820 -0.109659 0.788776
-117.994306 35.512083 -0.008174 1.000000 -0.604210 -0.109607 0.789251
-117.994306 35.476528 -0.008890 1.000000 -0.603628 -0.109559 0.789703
-117.994306 35.440972 -0.014190 1.000000 -0.603050 -0.109513 0.790150
-117.994306 35.405417 -0.006986 1.000000 -0.602411 -0.109455 0.790646
