Lon Lat Los(m) wt E N U
-117.345417 35.538750 0.047087 1.000000 0.612573 -0.110389 0.782668
-117.345417 35.520972 0.020985 1.000000 0.612293 -0.110369 0.782890
-117.345417 35.503194 0.007005 1.000000 0.612021 -0.110350 0.783105
-117.327639 35.876528 0.078228 1.000000 0.616620 -0.110658 0.779445
-117.327639 35.858750 0.091510 1.000000 0.616308 -0.110632 0.779695
-117.327639 35.840972 0.105111 1.000000 0.615997 -0.110607 0.779945
-117.327639 35.823194 0.121328 1.000000 0.615691 -0.110583 0.780190
-117.327639 35.805417 0.141715 1.000000 0.615397 -0.110560 0.780425
-117.327639 35.787639 0.172992 1.000000 0.615108 -0.110539 0.780655
-117.327639 35.769861 0.183419 1.000000 0.614824 -0.110518 0.780883
-117.327639 35.752083 0.200564 1.000000 0.614540 -0.110497 0.781109
-117.327639 35.734306 0.224390 1.000000 0.614256 -0.110476 0.781335
-117.327639 35.716528 0.238268 1.000000 0.613972 -0.110455 0.781561
-117.327639 35.698750 0.251976 1.000000 0.613688 -0.110434 0.781787
-117.327639 35.680972 0.286400 1.000000 0.613404 -0.110413 0.782013
-117.327639 35.663194 0.312750 1.000000 0.613120 -0.110392 0.782239
-117.327639 35.645417 0.327695 1.000000 0.612836 -0.110371 0.782464
-117.327639 35.627639 0.357229 1.000000 0.612558 -0.110351 0.782685
-117.327639 35.609861 0.397339 1.000000 0.612285 -0.110332 0.782901
-117.327639 35.592083 0.427279 1.000000 0.612028 -0.110316 0.783105
-117.327639 35.574306 0.409454 1.000000 0.611794 -0.110303 0.783289
-117.327639 35.556528 0.251393 1.000000 0.611533 -0.110286 0.783495
-117.327639 35.538750 0.095910 1.000000 0.611266 -0.110268 0.783706
-117.327639 35.520972 0.046985 1.000000 0.610976 -0.110245 0.783935
-117.327639 35.503194 0.020332 1.000000 0.610692 -0.110224 0.784159
-117.309861 35.876528 0.072902 1.000000 0.615321 -0.110540 0.780488
-117.309861 35.858750 0.083136 1.000000 0.615007 -0.110514 0.780739
-117.309861 35.840972 0.094655 1.000000 0.614699 -0.110489 0.780985
-117.309861 35.823194 0.109025 1.000000 0.614398 -0.110465 0.781225
-117.309861 35.805417 0.128114 1.000000 0.614100 -0.110442 0.781463
-117.309861 35.787639 0.148382 1.000000 0.613806 -0.110419 0.781697
-117.309861 35.769861 0.164441 1.000000 0.613518 -0.110398 0.781926
-117.309861 35.752083 0.183039 1.000000 0.613234 -0.110377 0.782152
-117.309861 35.734306 0.199372 1.000000 0.612948 -0.110356 0.782378
-117.309861 35.716528 0.218590 1.000000 0.612663 -0.110334 0.782605
-117.309861 35.698750 0.235381 1.000000 0.612378 -0.110313 0.782831
-117.309861 35.680972 0.254690 1.000000 0.612092 -0.110292 0.783057
-117.309861 35.663194 0.270395 1.000000 0.611806 -0.110270 0.783284
-117.309861 35.645417 0.279803 1.000000 0.611522 -0.110249 0.783509
-117.309861 35.627639 0.304422 1.000000 0.611245 -0.110229 0.783728
-117.309861 35.609861 0.323640 1.000000 0.610973 -0.110209 0.783943
-117.309861 35.592083 0.334814 1.000000 0.610713 -0.110192 0.784148
-117.309861 35.574306 0.316627 1.000000 0.610474 -0.110179 0.784335
-117.309861 35.556528 0.222704 1.000000 0.610219 -0.110163 0.784536
-117.309861 35.538750 0.117214 1.000000 0.609936 -0.110141 0.784759
-117.309861 35.520972 0.064479 1.000000 0.609651 -0.110119 0.784984
-117.309861 35.503194 0.024700 1.000000 0.609358 -0.110096 0.785215
-117.292083 35.805417 0.108637 1.000000 0.612862 -0.110334 0.782449
-117.292083 35.787639 0.128743 1.000000 0.612516 -0.110302 0.782725
-117.292083 35.769861 0.146090 1.000000 0.612219 -0.110278 0.782960
-117.292083 35.752083 0.157203 1.000000 0.611924 -0.110255 0.783194
-117.292083 35.734306 0.184435 1.000000 0.611635 -0.110233 0.783423
-117.292083 35.716528 0.198032 1.000000 0.611349 -0.110212 0.783649
-117.292083 35.698750 0.207192 1.000000 0.611062 -0.110190 0.783876
-117.292083 35.680972 0.223324 1.000000 0.610775 -0.110168 0.784103
-117.292083 35.663194 0.231813 1.000000 0.610488 -0.110146 0.784329
-117.292083 35.645417 0.243623 1.000000 0.610202 -0.110125 0.784554
-117.292083 35.627639 0.255555 1.000000 0.609927 -0.110105 0.784772
-117.292083 35.609861 0.263199 1.000000 0.609660 -0.110086 0.784981
-117.292083 35.592083 0.262661 1.000000 0.609393 -0.110068 0.785192
-117.292083 35.574306 0.244392 1.000000 0.609132 -0.110050 0.785397
-117.292083 35.556528 0.189359 1.000000 0.608868 -0.110032 0.785603
-117.292083 35.538750 0.119449 1.000000 0.608597 -0.110013 0.785816
-117.292083 35.520972 0.071406 1.000000 0.608311 -0.109991 0.786041
-117.292083 35.503194 0.040168 1.000000 0.608025 -0.109968 0.786265
-117.274306 35.805417 0.101273 1.000000 0.611607 -0.110222 0.783446
-117.274306 35.787639 0.115272 1.000000 0.611240 -0.110186 0.783737
-117.274306 35.769861 0.133271 1.000000 0.610929 -0.110160 0.783983
-117.274306 35.752083 0.143159 1.000000 0.610620 -0.110135 0.784228
-117.274306 35.734306 0.156703 1.000000 0.610323 -0.110111 0.784462
-117.274306 35.716528 0.171980 1.000000 0.610031 -0.110088 0.784693
-117.274306 35.698750 0.182398 1.000000 0.609743 -0.110066 0.784920
-117.274306 35.680972 0.192735 1.000000 0.609454 -0.110044 0.785147
-117.274306 35.663194 0.200571 1.000000 0.609166 -0.110022 0.785374
-117.274306 35.645417 0.208311 1.000000 0.608881 -0.110000 0.785598
-117.274306 35.627639 0.212002 1.000000 0.608617 -0.109982 0.785805
-117.274306 35.609861 0.211215 1.000000 0.608371 -0.109967 0.785998
-117.274306 35.592083 0.204306 1.000000 0.608105 -0.109948 0.786206
-117.274306 35.574306 0.194535 1.000000 0.607816 -0.109926 0.786432
-117.274306 35.556528 0.156253 1.000000 0.607531 -0.109904 0.786656
-117.274306 35.538750 0.114564 1.000000 0.607256 -0.109883 0.786871
-117.274306 35.520972 0.074718 1.000000 0.606971 -0.109861 0.787094
-117.274306 35.503194 0.049469 1.000000 0.606692 -0.109840 0.787312
-117.256528 35.876528 0.060027 1.000000 0.611455 -0.110189 0.783569
-117.256528 35.858750 0.070920 1.000000 0.611247 -0.110181 0.783732
-117.256528 35.769861 0.117345 1.000000 0.609649 -0.110044 0.784996
-117.256528 35.752083 0.126490 1.000000 0.609322 -0.110014 0.785254
-117.256528 35.734306 0.133906 1.000000 0.609013 -0.109988 0.785497
-117.256528 35.716528 0.143295 1.000000 0.608712 -0.109964 0.785734
-117.256528 35.698750 0.156213 1.000000 0.608420 -0.109941 0.785963
-117.256528 35.680972 0.164946 1.000000 0.608131 -0.109918 0.786190
-117.256528 35.663194 0.166714 1.000000 0.607842 -0.109896 0.786417
-117.256528 35.645417 0.172725 1.000000 0.607557 -0.109874 0.786640
-117.256528 35.627639 0.171559 1.000000 0.607314 -0.109859 0.786829
-117.256528 35.609861 0.169199 1.000000 0.607103 -0.109851 0.786993
-117.256528 35.592083 0.165783 1.000000 0.606848 -0.109834 0.787192
-117.256528 35.574306 0.155171 1.000000 0.606526 -0.109805 0.787445
-117.256528 35.556528 0.132569 1.000000 0.606205 -0.109777 0.787696
-117.256528 35.538750 0.101263 1.000000 0.605914 -0.109753 0.787923
-117.256528 35.520972 0.074518 1.000000 0.605632 -0.109732 0.788142
-117.256528 35.503194 0.048866 1.000000 0.605358 -0.109711 0.788356
-117.238750 35.876528 0.052155 1.000000 0.610048 -0.110050 0.784685
-117.238750 35.858750 0.068011 1.000000 0.609929 -0.110058 0.784776
-117.238750 35.769861 0.104138 1.000000 0.608401 -0.109932 0.785979
-117.238750 35.752083 0.111042 1.000000 0.608077 -0.109903 0.786234
-117.238750 35.734306 0.116756 1.000000 0.607750 -0.109874 0.786491
-117.238750 35.716528 0.124713 1.000000 0.607449 -0.109849 0.786727
-117.238750 35.698750 0.134866 1.000000 0.607125 -0.109820 0.786981
-117.238750 35.680972 0.141460 1.000000 0.606832 -0.109797 0.787210
-117.238750 35.663194 0.144372 1.000000 0.606554 -0.109776 0.787427
-117.238750 35.645417 0.148738 1.000000 0.606312 -0.109762 0.787616
-117.238750 35.627639 0.153161 1.000000 0.606146 -0.109761 0.787743
-117.238750 35.609861 0.154450 1.000000 0.605950 -0.109754 0.787895
-117.238750 35.592083 0.152880 1.000000 0.605669 -0.109733 0.788114
-117.238750 35.574306 0.139023 1.000000 0.605251 -0.109687 0.788442
-117.238750 35.556528 0.114725 1.000000 0.604889 -0.109651 0.788724
-117.238750 35.538750 0.087061 1.000000 0.604574 -0.109623 0.788970
-117.238750 35.520972 0.063037 1.000000 0.604289 -0.109601 0.789191
-117.238750 35.503194 0.046742 1.000000 0.604018 -0.109581 0.789401
-117.220972 35.840972 0.072103 1.000000 0.608440 -0.109933 0.785949
-117.220972 35.823194 0.082926 1.000000 0.608221 -0.109923 0.786119
-117.220972 35.592083 0.137745 1.000000 0.604411 -0.109617 0.789095
-117.220972 35.574306 0.121225 1.000000 0.603963 -0.109566 0.789445
-117.220972 35.556528 0.099934 1.000000 0.603563 -0.109523 0.789757
-117.220972 35.538750 0.074455 1.000000 0.603230 -0.109492 0.790016
-117.203194 35.840972 0.059584 1.000000 0.606873 -0.109765 0.787183
-117.203194 35.823194 0.072119 1.000000 0.606663 -0.109756 0.787346
-117.203194 35.592083 0.121706 1.000000 0.603026 -0.109479 0.790173
-117.203194 35.574306 0.107296 1.000000 0.602655 -0.109441 0.790462
-117.203194 35.556528 0.084125 1.000000 0.602223 -0.109392 0.790797
-117.203194 35.538750 0.063325 1.000000 0.601883 -0.109360 0.791061
-117.185417 35.805417 0.068883 1.000000 0.605027 -0.109603 0.788625
-117.185417 35.787639 0.084404 1.000000 0.604868 -0.109603 0.788747
-117.185417 35.769861 0.093494 1.000000 0.604587 -0.109582 0.788965
-117.185417 35.752083 0.099172 1.000000 0.604313 -0.109561 0.789178
-117.185417 35.627639 0.116546 1.000000 0.602451 -0.109428 0.790619
-117.185417 35.609861 0.115209 1.000000 0.602082 -0.109390 0.790905
-117.185417 35.592083 0.106254 1.000000 0.601652 -0.109342 0.791239
-117.185417 35.574306 0.094610 1.000000 0.601298 -0.109307 0.791513
-117.185417 35.556528 0.072804 1.000000 0.600870 -0.109259 0.791844
-117.185417 35.538750 0.055895 1.000000 0.600529 -0.109226 0.792107
-117.167639 35.805417 0.054702 1.000000 0.603503 -0.109441 0.789815
-117.167639 35.787639 0.065113 1.000000 0.603346 -0.109441 0.789934
-117.167639 35.769861 0.077576 1.000000 0.603171 -0.109438 0.790068
-117.167639 35.752083 0.081890 1.000000 0.602912 -0.109420 0.790269
-117.167639 35.627639 0.107835 1.000000 0.601114 -0.109297 0.791654
-117.167639 35.609861 0.097757 1.000000 0.600659 -0.109244 0.792006
-117.167639 35.592083 0.093295 1.000000 0.600272 -0.109203 0.792306
-117.167639 35.574306 0.082690 1.000000 0.599921 -0.109169 0.792576
-117.167639 35.556528 0.062299 1.000000 0.599505 -0.109122 0.792897
-117.167639 35.538750 0.049764 1.000000 0.599173 -0.109091 0.793152
-117.149861 35.769861 0.061854 1.000000 0.601669 -0.109279 0.791235
-117.149861 35.752083 0.069414 1.000000 0.601425 -0.109264 0.791422
-117.149861 35.734306 0.077772 1.000000 0.601210 -0.109254 0.791587
-117.149861 35.716528 0.085171 1.000000 0.600959 -0.109237 0.791780
-117.149861 35.698750 0.090136 1.000000 0.600653 -0.109211 0.792015
-117.149861 35.680972 0.087378 1.000000 0.600391 -0.109192 0.792217
-117.149861 35.627639 0.095126 1.000000 0.599718 -0.109156 0.792732
-117.149861 35.609861 0.086418 1.000000 0.599254 -0.109101 0.793090
-117.149861 35.592083 0.080009 1.000000 0.598871 -0.109060 0.793385
-117.149861 35.574306 0.070958 1.000000 0.598517 -0.109025 0.793657
-117.132083 35.769861 0.047267 1.000000 0.600288 -0.109141 0.792302
-117.132083 35.752083 0.055575 1.000000 0.599986 -0.109115 0.792534
-117.132083 35.734306 0.064731 1.000000 0.599739 -0.109099 0.792724
-117.132083 35.716528 0.069963 1.000000 0.599472 -0.109080 0.792928
-117.132083 35.698750 0.073719 1.000000 0.599196 -0.109058 0.793140
-117.132083 35.680972 0.075768 1.000000 0.598940 -0.109040 0.793336
-117.132083 35.627639 0.079002 1.000000 0.598279 -0.109006 0.793839
-117.132083 35.609861 0.073984 1.000000 0.597813 -0.108951 0.794197
-117.132083 35.592083 0.067743 1.000000 0.597449 -0.108913 0.794477
-117.132083 35.574306 0.058790 1.000000 0.597102 -0.108879 0.794742
-117.114306 36.107639 -0.013085 1.000000 0.605357 -0.109613 0.788371
-117.114306 35.734306 0.051623 1.000000 0.598304 -0.108951 0.793828
-117.114306 35.716528 0.056930 1.000000 0.598024 -0.108929 0.794041
-117.096528 36.107639 -0.017232 1.000000 0.604118 -0.109503 0.789336
-117.096528 35.734306 0.037509 1.000000 0.596962 -0.108818 0.794855
-117.096528 35.716528 0.043222 1.000000 0.596649 -0.108790 0.795094
-117.007639 35.414306 0.002111 1.000000 0.584777 -0.107647 0.804020
-116.972083 35.556528 0.005293 1.000000 0.584302 -0.107557 0.804377
-116.972083 35.538750 0.005428 1.000000 0.584007 -0.107530 0.804595
-116.936528 35.698750 -0.005222 1.000000 0.584030 -0.107504 0.804582
-116.900972 35.876528 -0.014329 1.000000 0.584330 -0.107500 0.804365
-116.865417 36.072083 -0.047592 1.000000 0.584517 -0.107450 0.804235
-118.172083 36.152083 0.010203 1.000000 0.678089 -0.115136 0.725906
-118.172083 36.116528 0.011379 1.000000 0.677662 -0.115136 0.726304
-118.172083 36.080972 0.010895 1.000000 0.677068 -0.115107 0.726863
-118.172083 36.045417 0.005702 1.000000 0.676534 -0.115088 0.727363
-118.172083 36.009861 -0.001598 1.000000 0.676084 -0.115084 0.727782
-118.172083 35.974306 -0.011405 1.000000 0.675411 -0.115041 0.728413
-118.172083 35.938750 -0.014869 1.000000 0.674922 -0.115030 0.728868
-118.172083 35.903194 -0.020813 1.000000 0.674474 -0.115024 0.729283
-118.172083 35.867639 -0.020465 1.000000 0.674166 -0.115043 0.729565
-118.172083 35.832083 -0.023067 1.000000 0.673491 -0.114999 0.730195
-118.172083 35.796528 -0.022406 1.000000 0.673133 -0.115009 0.730524
-118.172083 35.760972 -0.022594 1.000000 0.672344 -0.114946 0.731260
-118.172083 35.725417 -0.019341 1.000000 0.671691 -0.114906 0.731866
-118.172083 35.689861 -0.008797 1.000000 0.671394 -0.114925 0.732135
-118.172083 35.654306 -0.001505 1.000000 0.671146 -0.114952 0.732358
-118.172083 35.618750 0.001683 1.000000 0.670669 -0.114940 0.732797
-118.172083 35.583194 0.003868 1.000000 0.670213 -0.114932 0.733216
-118.172083 35.547639 0.008569 1.000000 0.669616 -0.114901 0.733766
-118.172083 35.512083 0.006660 1.000000 0.669207 -0.114900 0.734139
-118.172083 35.476528 0.006901 1.000000 0.668713 -0.114885 0.734592
-118.172083 35.440972 0.010393 1.000000 0.668376 -0.114896 0.734896
-118.172083 35.405417 0.008609 1.000000 0.667861 -0.114878 0.735367
-118.172083 35.369861 0.008641 1.000000 0.667328 -0.114856 0.735854
-118.172083 35.334306 0.004535 1.000000 0.666743 -0.114825 0.736390
-118.136528 36.152083 0.011022 1.000000 0.675861 -0.115009 0.728001
-118.136528 36.116528 0.013267 1.000000 0.675438 -0.115009 0.728393
-118.136528 36.080972 0.011956 1.000000 0.674824 -0.114977 0.728967
-118.136528 36.045417 0.007614 1.000000 0.674303 -0.114959 0.729452
-118.136528 36.009861 -0.001429 1.000000 0.673701 -0.114928 0.730013
-118.136528 35.974306 -0.008767 1.000000 0.673268 -0.114926 0.730413
-118.136528 35.938750 -0.014236 1.000000 0.672855 -0.114926 0.730793
-118.136528 35.903194 -0.017510 1.000000 0.672389 -0.114917 0.731223
-118.136528 35.867639 -0.022101 1.000000 0.671922 -0.114908 0.731654
-118.136528 35.832083 -0.027195 1.000000 0.671355 -0.114882 0.732178
-118.136528 35.796528 -0.023646 1.000000 0.670915 -0.114877 0.732582
-118.136528 35.760972 -0.031473 1.000000 0.670060 -0.114803 0.733375
-118.136528 35.725417 -0.022644 1.000000 0.669507 -0.114779 0.733884
-118.136528 35.689861 -0.007767 1.000000 0.669300 -0.114812 0.734067
-118.136528 35.654306 -0.003320 1.000000 0.669010 -0.114832 0.734329
-118.136528 35.618750 -0.000544 1.000000 0.668583 -0.114828 0.734719
-118.136528 35.583194 0.000547 1.000000 0.668083 -0.114812 0.735176
-118.136528 35.547639 0.008306 1.000000 0.667525 -0.114786 0.735686
-118.136528 35.512083 0.014347 1.000000 0.667037 -0.114772 0.736132
-118.136528 35.476528 0.013192 1.000000 0.666567 -0.114760 0.736559
-118.136528 35.440972 0.015888 1.000000 0.666081 -0.114746 0.737001
-118.136528 35.405417 0.006872 1.000000 0.665509 -0.114717 0.737521
-118.136528 35.369861 0.003205 1.000000 0.665015 -0.114701 0.737970
-118.136528 35.334306 -0.001346 1.000000 0.664454 -0.114673 0.738479
-118.100972 36.152083 0.015653 1.000000 0.673689 -0.114890 0.730030
-118.100972 36.116528 0.014632 1.000000 0.673140 -0.114868 0.730540
-118.100972 36.080972 0.012580 1.000000 0.672679 -0.114861 0.730965
-118.100972 36.045417 0.005908 1.000000 0.672152 -0.114842 0.731453
-118.100972 36.009861 -0.003931 1.000000 0.671553 -0.114811 0.732007
-118.100972 35.974306 -0.008624 1.000000 0.671111 -0.114806 0.732414
-118.100972 35.938750 -0.013378 1.000000 0.670805 -0.114824 0.732691
-118.100972 35.903194 -0.018419 1.000000 0.670292 -0.114806 0.733163
-118.100972 35.867639 -0.025192 1.000000 0.669800 -0.114793 0.733614
-118.100972 35.832083 -0.029130 1.000000 0.669222 -0.114764 0.734146
-118.100972 35.796528 -0.038138 1.000000 0.668583 -0.114725 0.734734
-118.100972 35.760972 -0.035732 1.000000 0.667861 -0.114672 0.735399
-118.100972 35.725417 -0.029576 1.000000 0.667354 -0.114655 0.735862
-118.100972 35.689861 -0.016235 1.000000 0.667274 -0.114710 0.735926
-118.100972 35.654306 -0.010450 1.000000 0.666839 -0.114704 0.736321
-118.100972 35.618750 -0.001003 1.000000 0.666423 -0.114702 0.736698
-118.100972 35.583194 0.003047 1.000000 0.665768 -0.114659 0.737296
-118.100972 35.547639 0.009610 1.000000 0.665248 -0.114639 0.737769
-118.100972 35.512083 0.010173 1.000000 0.664651 -0.114606 0.738312
-118.100972 35.476528 0.015165 1.000000 0.664171 -0.114592 0.738746
-118.100972 35.440972 0.009032 1.000000 0.663699 -0.114579 0.739172
-118.100972 35.405417 0.005220 1.000000 0.663206 -0.114563 0.739617
-118.100972 35.369861 -0.000557 1.000000 0.662622 -0.114531 0.740145
-118.100972 35.334306 -0.001104 1.000000 0.662029 -0.114497 0.740681
-118.065417 36.152083 0.016239 1.000000 0.671507 -0.114768 0.732056
-118.065417 36.116528 0.013829 1.000000 0.671037 -0.114759 0.732489
-118.065417 36.080972 0.009126 1.000000 0.670559 -0.114748 0.732928
-118.065417 36.045417 0.007466 1.000000 0.669925 -0.114711 0.733513
-118.065417 36.009861 -0.004914 1.000000 0.669373 -0.114687 0.734021
-118.065417 35.974306 -0.013218 1.000000 0.668876 -0.114672 0.734477
-118.065417 35.938750 -0.019058 1.000000 0.668545 -0.114685 0.734776
-118.065417 35.903194 -0.023987 1.000000 0.668123 -0.114682 0.735160
-118.065417 35.867639 -0.029700 1.000000 0.667535 -0.114652 0.735698
-118.065417 35.832083 -0.037130 1.000000 0.666900 -0.114613 0.736280
-118.065417 35.796528 -0.044874 1.000000 0.666302 -0.114580 0.736826
-118.065417 35.760972 -0.044861 1.000000 0.665709 -0.114548 0.737367
-118.065417 35.725417 -0.038637 1.000000 0.665171 -0.114525 0.737856
-118.065417 35.689861 -0.027206 1.000000 0.664848 -0.114538 0.738145
-118.065417 35.654306 -0.016979 1.000000 0.664438 -0.114537 0.738515
-118.065417 35.618750 -0.003081 1.000000 0.664158 -0.114557 0.738763
-118.065417 35.583194 -0.000361 1.000000 0.663360 -0.114489 0.739491
-118.065417 35.547639 0.002574 1.000000 0.662867 -0.114473 0.739935
-118.065417 35.512083 0.008246 1.000000 0.662306 -0.114445 0.740441
-118.065417 35.476528 0.007241 1.000000 0.661793 -0.114425 0.740903
-118.065417 35.440972 0.008224 1.000000 0.661310 -0.114410 0.741337
-118.065417 35.405417 0.005528 1.000000 0.660814 -0.114392 0.741781
-118.065417 35.369861 0.004750 1.000000 0.660285 -0.114369 0.742256
-118.065417 35.334306 0.000683 1.000000 0.659769 -0.114348 0.742718
-118.029861 36.152083 0.017280 1.000000 0.668879 -0.114570 0.734489
-118.029861 36.116528 0.015184 1.000000 0.668382 -0.114555 0.734944
-118.029861 36.080972 0.009297 1.000000 0.667999 -0.114559 0.735292
-118.029861 36.045417 0.000744 1.000000 0.667583 -0.114558 0.735670
-118.029861 36.009861 -0.007886 1.000000 0.667324 -0.114583 0.735901
-118.029861 35.974306 -0.016836 1.000000 0.666699 -0.114546 0.736473
-118.029861 35.938750 -0.024425 1.000000 0.666298 -0.114546 0.736835
-118.029861 35.903194 -0.032691 1.000000 0.665701 -0.114514 0.737379
-118.029861 35.867639 -0.037943 1.000000 0.665233 -0.114503 0.737804
-118.029861 35.832083 -0.051245 1.000000 0.664592 -0.114462 0.738387
-118.029861 35.796528 -0.052801 1.000000 0.664163 -0.114458 0.738774
-118.029861 35.760972 -0.052017 1.000000 0.663570 -0.114425 0.739311
-118.029861 35.725417 -0.044942 1.000000 0.663065 -0.114407 0.739767
-118.029861 35.689861 -0.033965 1.000000 0.662572 -0.114391 0.740212
-118.029861 35.654306 -0.023135 1.000000 0.662142 -0.114385 0.740597
-118.029861 35.618750 -0.008404 1.000000 0.661739 -0.114384 0.740957
-118.029861 35.583194 -0.006633 1.000000 0.660997 -0.114325 0.741628
-118.029861 35.547639 -0.000823 1.000000 0.660427 -0.114295 0.742141
-118.029861 35.512083 -0.000779 1.000000 0.659881 -0.114269 0.742630
-118.029861 35.476528 0.004731 1.000000 0.659401 -0.114254 0.743058
-118.029861 35.440972 0.007571 1.000000 0.658927 -0.114239 0.743481
-118.029861 35.405417 0.010158 1.000000 0.658413 -0.114218 0.743940
-118.029861 35.369861 0.006654 1.000000 0.657903 -0.114197 0.744394
-118.029861 35.334306 0.005374 1.000000 0.657349 -0.114169 0.744888
-117.994306 36.152083 0.019054 1.000000 0.666353 -0.114387 0.736811
-117.994306 36.116528 0.014109 1.000000 0.665889 -0.114377 0.737231
-117.994306 36.080972 0.003868 1.000000 0.665431 -0.114368 0.737646
-117.994306 36.045417 -0.005431 1.000000 0.664953 -0.114355 0.738079
-117.994306 36.009861 -0.012888 1.000000 0.664669 -0.114375 0.738331
-117.994306 35.974306 -0.020872 1.000000 0.664355 -0.114390 0.738611
-117.994306 35.938750 -0.032008 1.000000 0.663924 -0.114385 0.739000
-117.994306 35.903194 -0.041643 1.000000 0.663359 -0.114357 0.739512
-117.994306 35.867639 -0.052035 1.000000 0.662908 -0.114348 0.739918
-117.994306 35.832083 -0.056383 1.000000 0.662359 -0.114323 0.740413
-117.994306 35.796528 -0.061205 1.000000 0.661824 -0.114299 0.740895
-117.994306 35.760972 -0.057472 1.000000 0.661374 -0.114290 0.741297
-117.994306 35.725417 -0.043843 1.000000 0.660964 -0.114288 0.741663
-117.994306 35.689861 -0.039602 1.000000 0.660441 -0.114266 0.742132
-117.994306 35.654306 -0.030333 1.000000 0.659768 -0.114218 0.742739
-117.994306 35.618750 -0.013356 1.000000 0.659267 -0.114200 0.743186
-117.994306 35.583194 -0.013954 1.000000 0.658685 -0.114167 0.743706
-117.994306 35.547639 -0.007764 1.000000 0.658037 -0.114124 0.744287
-117.994306 35.512083 -0.004637 1.000000 0.657522 -0.114102 0.744745
-117.994306 35.476528 0.002958 1.000000 0.657039 -0.114086 0.745174
-117.994306 35.440972 0.007062 1.000000 0.656566 -0.114071 0.745593
-117.994306 35.405417 0.004957 1.000000 0.656018 -0.114043 0.746079
-117.994306 35.369861 0.006939 1.000000 0.655489 -0.114019 0.746548
-117.958750 36.152083 0.017927 1.000000 0.664001 -0.114231 0.738955
-117.958750 36.116528 0.011118 1.000000 0.663537 -0.114221 0.739373
-117.958750 36.080972 0.001800 1.000000 0.662998 -0.114197 0.739859
-117.958750 36.045417 -0.008296 1.000000 0.662521 -0.114184 0.740289
-117.958750 36.009861 -0.017763 1.000000 0.662100 -0.114181 0.740666
-117.958750 35.974306 -0.028177 1.000000 0.661672 -0.114176 0.741049
-117.958750 35.938750 -0.040649 1.000000 0.661390 -0.114195 0.741298
-117.958750 35.903194 -0.055451 1.000000 0.660886 -0.114177 0.741751
-117.958750 35.867639 -0.066539 1.000000 0.660460 -0.114171 0.742130
-117.958750 35.832083 -0.077497 1.000000 0.659837 -0.114133 0.742690
-117.958750 35.796528 -0.081285 1.000000 0.659342 -0.114115 0.743133
-117.958750 35.760972 -0.075254 1.000000 0.658847 -0.114098 0.743574
-117.958750 35.689861 -0.049178 1.000000 0.657984 -0.114084 0.744340
-117.958750 35.654306 -0.039265 1.000000 0.657441 -0.114058 0.744824
-117.958750 35.618750 -0.025559 1.000000 0.656827 -0.114020 0.745371
-117.958750 35.583194 -0.022764 1.000000 0.656256 -0.113988 0.745879
-117.958750 35.547639 -0.018284 1.000000 0.655681 -0.113956 0.746388
-117.958750 35.512083 -0.006165 1.000000 0.655165 -0.113934 0.746845
-117.958750 35.476528 0.001045 1.000000 0.654677 -0.113916 0.747275
-117.958750 35.440972 0.004860 1.000000 0.654211 -0.113902 0.747686
-117.958750 35.405417 0.004476 1.000000 0.653684 -0.113878 0.748150
-117.958750 35.369861 0.003129 1.000000 0.653155 -0.113852 0.748616
-117.923194 36.152083 0.026169 1.000000 0.661811 -0.114101 0.740937
-117.923194 36.116528 0.021152 1.000000 0.661449 -0.114107 0.741259
-117.923194 36.080972 0.004519 1.000000 0.660737 -0.114054 0.741902
-117.923194 36.045417 -0.004312 1.000000 0.660202 -0.114031 0.742382
-117.923194 36.009861 -0.020940 1.000000 0.659717 -0.114015 0.742814
-117.923194 35.974306 -0.041961 1.000000 0.659233 -0.114000 0.743247
-117.923194 35.938750 -0.056068 1.000000 0.658811 -0.113995 0.743622
-117.923194 35.867639 -0.086905 1.000000 0.657846 -0.113965 0.744480
-117.923194 35.832083 -0.094481 1.000000 0.657424 -0.113959 0.744854
-117.923194 35.796528 -0.094138 1.000000 0.657185 -0.113985 0.745061
-117.923194 35.760972 -0.090888 1.000000 0.656460 -0.113928 0.745708
-117.923194 35.725417 -0.080300 1.000000 0.655948 -0.113907 0.746162
-117.923194 35.689861 -0.062554 1.000000 0.655437 -0.113886 0.746614
-117.923194 35.654306 -0.047076 1.000000 0.655114 -0.113896 0.746896
-117.923194 35.618750 -0.036934 1.000000 0.654444 -0.113848 0.747490
-117.923194 35.583194 -0.029142 1.000000 0.653837 -0.113810 0.748027
-117.923194 35.547639 -0.019446 1.000000 0.653298 -0.113783 0.748502
-117.923194 35.512083 -0.011928 1.000000 0.652796 -0.113762 0.748943
-117.923194 35.476528 -0.001025 1.000000 0.652316 -0.113745 0.749364
-117.923194 35.440972 0.001000 1.000000 0.651832 -0.113728 0.749787
-117.923194 35.405417 0.008303 1.000000 0.651248 -0.113692 0.750300
-117.923194 35.369861 0.004258 1.000000 0.650740 -0.113670 0.750744
-117.887639 36.152083 0.032349 1.000000 0.659637 -0.113972 0.742893
-117.887639 36.116528 0.027493 1.000000 0.659243 -0.113972 0.743242
-117.887639 36.080972 0.012566 1.000000 0.658583 -0.113927 0.743834
-117.887639 36.045417 0.000706 1.000000 0.657939 -0.113885 0.744410
