# Name lon lat v_east v_north v_up e_east e_north e_up 
BMHL 243.947 34.2514 0.001609339877342993 0.0010738239103061141 -7.523789749851196e-05 1.0 1.0 1.732 
BOMG 244.27030000000002 33.3646 0.0004841713778068124 0.0009102539845136527 0.00018507409951946873 1.0 1.0 1.732 
BSRY 242.988 34.9186 0.0027470394627664057 0.010747283136297872 0.002477770141637195 1.0 1.0 1.732 
BTDM 241.8118 34.2928 0.0011260308094841044 0.0071555430650264915 0.002426761779856385 1.0 1.0 1.732 
BUEG 239.80360000000002 34.6128 -0.0016814335433113173 0.00039993480945355525 -0.0004817787905701062 1.0 1.0 1.732 
BVPP 240.6525 35.1573 -0.004997367834361472 0.0005948237573893921 -0.0015291890696737733 1.0 1.0 1.732 
CA99 241.1033 37.6446 -0.0005802773337727667 -0.001890329244608652 0.0004957921554125331 1.0 1.0 1.732 
CACT 244.0101 33.6551 0.0006013963148908984 0.0012513641261487607 0.00026909155907134944 1.0 1.0 1.732 
CAND 239.5663 35.9394 -0.0034218252136200304 0.00036881919071480673 -0.0012438843871796642 1.0 1.0 1.732 
CARH 239.5692 35.8884 -0.003435085489796384 0.00035248448483447223 -0.001247510856981643 1.0 1.0 1.732 
CASE 242.596 33.4554 0.00025908610458771594 0.003480331900805071 0.0012479154804261791 1.0 1.0 1.732 
CASN 240.1547 34.4157 -0.0012345887320642155 0.0007979222583648759 -0.00020664832240031793 1.0 1.0 1.732 
CAT2 241.6662 33.3116 0.00040860778069131445 0.002851316134207517 0.0010396286273777848 1.0 1.0 1.732 
CAT3 241.517 33.4458 0.00044657564654247944 0.0029411577787628344 0.0010604379771746244 1.0 1.0 1.732 
CBHS 241.3702 34.1386 0.0005572122346599863 0.004159895003355846 0.0013655512995242162 1.0 1.0 1.732 
CCCC 242.3288 35.5653 -0.041244582600833746 0.21676014818610692 0.014213972773426387 1.0 1.0 1.732 
CCCS 242.1351 33.8627 0.000620522319381249 0.005274213336410219 0.001870716330362336 1.0 1.0 1.732 
CDMT 243.66410000000002 34.8295 0.0049631667627498145 0.0004934635719491153 -0.0011235695869791775 1.0 1.0 1.732 
CHIL 241.974 34.3334 0.0012536816826033707 0.008450825316145973 0.002869129624318248 1.0 1.0 1.732 
CHMS 242.1723 34.6405 0.0020273535801483057 0.014852742426802982 0.004800638962766488 1.0 1.0 1.732 
CHOW 239.7895 37.0849 -0.001963084943723677 0.00018869180167664935 -0.0006353618622691805 1.0 1.0 1.732 
CIRX 241.0627 34.1096 0.00017460267461280967 0.002930613528792335 0.0008805915440310905 1.0 1.0 1.732 
CIT1 241.8727 34.1367 0.0009544181073681198 0.006360663588091234 0.0022032372331628413 1.0 1.0 1.732 
CJMG 242.5755 34.2712 0.0005773448292050899 0.00840635011756779 0.002831174787570004 1.0 1.0 1.732 
CJMS 242.5206 34.3138 0.0006754928087901851 0.009097665516247003 0.0030577455947247605 1.0 1.0 1.732 
CLAR 242.2912 34.1099 0.0007365639889652032 0.007126676950773157 0.0024717281339703702 1.0 1.0 1.732 
CLBD 242.689 33.1354 0.00018773518651938467 0.002627821993105278 0.0009519792123422773 1.0 1.0 1.732 
CMP9 241.58859999999999 34.3532 0.0008945283840053946 0.0060585237092809 0.0019812503758411264 1.0 1.0 1.732 
CNPP 242.3911 33.8576 0.00047920346287672446 0.005318344438129937 0.0018766395442959974 1.0 1.0 1.732 
COPR 240.1205 34.4149 -0.0012421789661801839 0.0007615542840622202 -0.00021978967923953847 1.0 1.0 1.732 
CPBN 242.42700000000002 35.0717 0.0040768866246414385 0.043702871695364215 0.011832091987719617 1.0 1.0 1.732 
CRBT 239.2492 35.7916 -0.002766919325925036 0.0002578152070095018 -0.0010131964456788194 1.0 1.0 1.732 
CRCN 240.43200000000002 36.114 -0.006552147687239259 0.0009158901621348887 -0.0022801386318777967 1.0 1.0 1.732 
CRFP 242.90030000000002 34.0391 0.0003189469503362765 0.005253466878257937 0.0017640431449675417 1.0 1.0 1.732 
CRGG 240.27519999999998 35.2421 -0.004385409444132076 0.00031206697905949516 -0.0014606213766146724 1.0 1.0 1.732 
CRHS 241.72719999999998 33.8235 0.000657295100638706 0.004363903143439855 0.0015465557127667096 1.0 1.0 1.732 
CRRS 244.265 33.0698 0.00032961170338468833 0.000911470128662322 0.0002323912003579075 1.0 1.0 1.732 
CRU1 240.21519999999998 34.0293 -0.0005167915862587229 0.0010799016350477677 0.00012333585101301908 1.0 1.0 1.732 
CSCI 240.961 34.1684 -1.7336529423675914e-05 0.0026257658221568382 0.0007239014869143644 1.0 1.0 1.732 
CSDH 241.7433 33.8615 0.0006852235698137026 0.004548115026367033 0.00160801104034263 1.0 1.0 1.732 
CSST 240.6288 34.4081 -0.0009145915481845345 0.0015932567534014458 0.00012510180447534395 1.0 1.0 1.732 
CTDM 241.3868 34.5165 0.00028457162205685715 0.005056970354250824 0.001449096659556688 1.0 1.0 1.732 
CTMS 243.62959999999998 34.1241 0.000942093245968262 0.002212009715158086 0.0004932235287960774 1.0 1.0 1.732 
CUHS 240.3261 34.9426 -0.0030704115943707825 0.0005202300995910929 -0.0009170055173877228 1.0 1.0 1.732 
CVHS 242.0983 34.082 0.0008417943129038073 0.0066467914919646 0.0023187586006326636 1.0 1.0 1.732 
DAM2 241.60309999999998 34.3348 0.0009133532767825895 0.0060723884607179375 0.001998871611131276 1.0 1.0 1.732 
DAM3 241.60250000000002 34.334 0.0009120685675365694 0.0060646569043827986 0.0019964596244500875 1.0 1.0 1.732 
DDMN 241.0188 37.7442 -0.0005330765668402633 -0.0016799819415934856 0.0004384202019242408 1.0 1.0 1.732 
DHLG 244.212 33.3898 0.0004801027902523886 0.0009758415881004663 0.00020932897747432972 1.0 1.0 1.732 
DLNO 240.7569 35.75 -0.009961894451510684 0.0008531222245547894 -0.0033430125221648203 1.0 1.0 1.732 
DLUZ 242.6928 33.4306 0.00022965474880067487 0.003319648860752772 0.0011866582938713486 1.0 1.0 1.732 
DOND 240.3099 37.2643 -0.001677670179335652 -0.000235764425243672 -0.0003879050835915021 1.0 1.0 1.732 
DONO 240.982 36.6925 -0.00436202484318651 -8.846567210531358e-05 -0.0011250260613486758 1.0 1.0 1.732 
DS13 243.20850000000002 35.2478 0.017524818797224374 -0.0011471911928361074 -0.0042158605848495396 1.0 1.0 1.732 
DSME 242.7505 33.0365 0.00016713256832577293 0.0024052630373145507 0.0008723927752942393 1.0 1.0 1.732 
DSSC 243.28789999999998 33.7333 0.0002916172357449329 0.002949914010294238 0.0009618602428968211 1.0 1.0 1.732 
DTPG 242.1541 35.2675 0.007067567047415583 0.04936269810764699 0.011482215036981387 1.0 1.0 1.732 
DYH2 241.8725 33.9383 0.0007529852349646239 0.005215110110556369 0.0018389031296439584 1.0 1.0 1.732 
ECFS 242.5883 33.6477 0.00030584690957738647 0.004151596733286948 0.001473686544358333 1.0 1.0 1.732 
EDPP 241.1696 34.9462 -0.0031389580030994203 0.0028156684638652196 -0.0002797956483754542 1.0 1.0 1.732 
ELLY 241.8712 33.5835 0.0005133932465462083 0.0037810598915164542 0.001364206068829872 1.0 1.0 1.732 
ELSC 241.79160000000002 34.0297 0.0008283075345002293 0.005444900280795411 0.0019007787973842573 1.0 1.0 1.732 
ELSG 242.574 33.6491 0.00031153748937503986 0.004172199417016348 0.0014818005364500945 1.0 1.0 1.732 
EOCG 240.2302 34.4508 -0.0012955916437656773 0.0008606978321910686 -0.00020952965622215666 1.0 1.0 1.732 
ERRG 244.1773 33.1164 0.00032572772072870745 0.0009994607295361372 0.0002648784613833425 1.0 1.0 1.732 
EWPP 242.4744 34.1042 0.0005655851279889554 0.006985006299523579 0.0024083725127597225 1.0 1.0 1.732 
FCTF 241.55790000000002 34.0666 0.0007355431664891153 0.00473495633345543 0.0016202997771739777 1.0 1.0 1.732 
FGST 239.9906 34.733 -0.002055155407836542 0.0004384819248278917 -0.000598688082596763 1.0 1.0 1.732 
FHOG 243.0641 34.0935 0.00037423964807990735 0.00477135879666738 0.001547139592721954 1.0 1.0 1.732 
FMTP 241.10590000000002 34.4099 -0.00018129832396994507 0.0032539634264261486 0.0008225056540167868 1.0 1.0 1.732 
FMVT 241.11599999999999 34.3563 -5.1967437218041474e-05 0.0032897496827003756 0.0008807703216151858 1.0 1.0 1.732 
FVPK 242.0643 33.6623 0.0005166100023891621 0.0042691000050822684 0.001533864000307817 1.0 1.0 1.732 
FZHS 241.10660000000001 34.8002 -0.0019280269222571394 0.002855151324616448 0.00011920638893524043 1.0 1.0 1.732 
GHRP 242.6021 34.2039 0.0005104756735053245 0.007609360995488728 0.0025788138676914652 1.0 1.0 1.732 
GISA 242.7817 34.0693 0.00034946779834705617 0.005890483946753597 0.0019972127528220867 1.0 1.0 1.732 
GLRS 244.4786 33.2748 0.0004928974835922544 0.000712317283213287 0.00011267099022749901 1.0 1.0 1.732 
GMAG 243.6174 34.2914 0.0013290814439632843 0.002214260903954402 0.0003823051176553889 1.0 1.0 1.732 
GMPK 245.17270000000002 33.0511 0.0005125137280599659 0.00031187093176796054 -3.628444657177421e-05 1.0 1.0 1.732 
GMRC 244.3398 34.784 0.004026196896551182 -0.0005061826947096058 -0.0013015791446689725 1.0 1.0 1.732 
GNPS 245.8106 34.3086 0.0015399447768860678 -0.00022272266981940972 -0.0005478600506582138 1.0 1.0 1.732 
GOL2 243.1107 35.4252 0.03797544283693995 -0.006654280143327288 -0.009488428214731373 1.0 1.0 1.732 
GR8R 239.58429999999998 36.399 -0.003043490525047166 0.0004503911326894008 -0.0011023991968113016 1.0 1.0 1.732 
HAR7 242.70080000000002 35.0115 0.0012680730578359303 0.02691178348942347 0.007238469457209473 1.0 1.0 1.732 
HBCO 241.7142 33.7836 0.0006302590224793964 0.004190818282626022 0.0014889661429881493 1.0 1.0 1.732 
HCMN 243.56990000000002 34.7548 0.003971171010901099 0.0014054463762057726 -0.0005717869940319968 1.0 1.0 1.732 
HELB 240.977 36.6788 -0.004483747068337555 -2.4142468277384544e-05 -0.001178891056299674 1.0 1.0 1.732 
HIVI 242.2005 34.7599 0.0025759939288082776 0.01868913925086067 0.005870332980464218 1.0 1.0 1.732 
HMTG 242.9985 33.7081 0.0002322135790065736 0.003637445752810475 0.0012478362670093018 1.0 1.0 1.732 
HNPS 244.3647 33.705 0.0008245403122983366 0.0007185305261388184 1.9314768043556226e-05 1.0 1.0 1.732 
HOGS 239.5205 35.8667 -0.003320809186483358 0.0003330927684369782 -0.0012075638562046877 1.0 1.0 1.732 
HOL3 242.1549 34.4582 0.0014515435154701878 0.011058465240359413 0.00369223455518447 1.0 1.0 1.732 
HOTK 241.1787 37.6586 -0.0005201270119463413 -0.0020713027771674247 0.0005765930839022024 1.0 1.0 1.732 
HUNT 239.5976 35.8808 -0.0035045923528672787 0.0003572313953640728 -0.001271268162684281 1.0 1.0 1.732 
HVYS 240.8125 34.4412 -0.0007816657580099096 0.002073924805671832 0.00030021214167926766 1.0 1.0 1.732 
I40A 244.08859999999999 34.7273 0.003972956023089281 -0.0002110494672399084 -0.0011522537464988749 1.0 1.0 1.732 
IDOG 243.7785 33.7968 0.000605206900410404 0.0017250695794314682 0.0004306576112055993 1.0 1.0 1.732 
IDQG 243.761 33.768 0.0005651315031705608 0.0017593105608346455 0.00045472498777098436 1.0 1.0 1.732 
IMPS 244.8549 34.1576 0.0016534782871519614 -1.1639694347815537e-05 -0.0004772726876439354 1.0 1.0 1.732 
ISLK 241.5257 35.6623 -0.030989130434482738 0.0017923834964062174 -0.008750269389453967 1.0 1.0 1.732 
JLN5 239.1671 35.8732 -0.0026393002192727135 0.00026440235260841583 -0.0009703419589516484 1.0 1.0 1.732 
JNHG 242.0446 34.4491 0.0014940965289437877 0.010263184350268205 0.0034323835471892624 1.0 1.0 1.732 
JPLM 241.8268 34.2048 0.0010236891157963648 0.006616456726773167 0.002270976101291598 1.0 1.0 1.732 
KBRC 240.9918 34.3985 -0.0003740244779752686 0.0027493504401868173 0.0006219552650020677 1.0 1.0 1.732 
KGMN 245.9976 35.2311 0.0021451196972895586 -0.0002582021953549895 -0.000797306470441773 1.0 1.0 1.732 
KING 245.95850000000002 35.1974 0.002175705532691036 -0.0002684531695549353 -0.0008080404030979275 1.0 1.0 1.732 
KNOL 241.0208 37.6591 -0.0006158939117419914 -0.0016961017741416225 0.0004184982552729947 1.0 1.0 1.732 
KRAC 241.11950000000002 37.7133 -0.000505488889044039 -0.0019062447467883081 0.0005248093485428488 1.0 1.0 1.732 
KYVW 243.82659999999998 33.9254 0.0007978305354448415 0.0016118034978606778 0.0003344176242457085 1.0 1.0 1.732 
LAND 239.5267 35.8998 -0.0033346198287431367 0.0003454979983556772 -0.001213082686215636 1.0 1.0 1.732 
LAPC 241.4253 34.1819 0.000625843665682156 0.004518771469517447 0.00148642944556095 1.0 1.0 1.732 
LBC1 241.8628 33.8321 0.0006683778824461879 0.0046968294773593105 0.0016689822439417469 1.0 1.0 1.732 
LBC2 241.8268 33.7916 0.000641233058918926 0.004456462017849319 0.0015870328682312212 1.0 1.0 1.732 
LDES 243.5672 34.2673 0.0011860338220846278 0.002461885196885088 0.0005042509021321393 1.0 1.0 1.732 
LEMA 240.2176 36.292 -0.0049265438966330614 0.000748554457006998 -0.00173234311858493 1.0 1.0 1.732 
LFRS 241.5872 34.0951 0.0007739788944017948 0.004961088774611983 0.0016963541688380216 1.0 1.0 1.732 
LGWD 242.2355 33.6406 0.0004460816369596595 0.00427423478374876 0.0015341866838340765 1.0 1.0 1.732 
LINC 240.9827 37.6372 -0.0006639189320216669 -0.001612081698959346 0.0003752827898229414 1.0 1.0 1.732 
LINJ 241.86079999999998 34.662 0.0017922151794564907 0.011232031370506752 0.003562174360826024 1.0 1.0 1.732 
LJRN 241.1323 34.8075 -0.0019160688715633971 0.0029951118965244245 0.00015926257826722506 1.0 1.0 1.732 
LKHG 243.2412 33.236 0.0001632185922540663 0.0022323470722220287 0.0007726732044914477 1.0 1.0 1.732 
LL01 242.16500000000002 34.4855 0.0015132959192663378 0.011569347603803053 0.003846060317151003 1.0 1.0 1.732 
LLAS 242.1621 34.586 0.0018304352499222858 0.01350229366333455 0.004412031807902206 1.0 1.0 1.732 
LMHG 242.6087 33.7442 0.00032408367069515205 0.004532581262638068 0.00159775312720698 1.0 1.0 1.732 
LNMT 243.06029999999998 35.0902 0.007599321940648195 0.0070257724334116855 0.00024290027308609887 1.0 1.0 1.732 
LOMP 239.5534 34.6909 -0.0017348137810520063 0.0002672325217613218 -0.0005462282353939242 1.0 1.0 1.732 
LORS 242.2459 34.1333 0.0008001833825547937 0.007304374798666607 0.002530653001886228 1.0 1.0 1.732 
LOWS 239.4057 35.8287 -0.003069114372503946 0.0002961476208075019 -0.0011194187072219573 1.0 1.0 1.732 
LPHS 242.0433 34.0268 0.0008052042942060587 0.0061352257233065624 0.002150937363031662 1.0 1.0 1.732 
LRRG 241.97 34.5271 0.0016754069241890642 0.01074487450157539 0.0035417259939474434 1.0 1.0 1.732 
LVMS 240.8963 34.7336 -0.0018961228314760936 0.001990811512944432 -9.818992390230327e-05 1.0 1.0 1.732 
MASW 239.55689999999998 35.8326 -0.003402372278037032 0.00033003744501583726 -0.0012347401444693681 1.0 1.0 1.732 
MAT2 242.5633 33.8568 0.0003812345734297037 0.005152487487068204 0.0018060994052565718 1.0 1.0 1.732 
MERC 244.02100000000002 36.6325 0.0024751143450570355 -0.001796181422015813 -0.0003408176605740669 1.0 1.0 1.732 
MHMS 241.7559 33.9391 0.0007445168668313607 0.004904598210053537 0.0017238355662128587 1.0 1.0 1.732 
MIDA 239.5412 35.9219 -0.003365839873978959 0.0003563947283648823 -0.0012242802699601468 1.0 1.0 1.732 
MINS 240.9391 37.6538 -0.0006711688687832112 -0.0015195274520644845 0.0003414555266154123 1.0 1.0 1.732 
MJPK 242.4495 33.7145 0.00038481529595420726 0.004555609678687605 0.0016193736229842088 1.0 1.0 1.732 
MLFP 242.68200000000002 33.9184 0.0003432876098520426 0.005276325041235896 0.0018286520373096634 1.0 1.0 1.732 
MNMC 239.5659 35.9695 -0.0034130310182166586 0.0003783217011751198 -0.0012412141008335002 1.0 1.0 1.732 
MPWD 241.122 34.2955 5.872081792930848e-05 0.003288114156388925 0.0009237672657487184 1.0 1.0 1.732 
MSOB 242.7899 34.2308 0.00040468439376580977 0.007032878759733847 0.0023370070991240908 1.0 1.0 1.732 
MTGG 243.3528 33.1992 0.00016772843110636086 0.0020373742798219666 0.0006969440863962642 1.0 1.0 1.732 
MULN 239.9084 36.5651 -0.003307836844261278 0.0005154304916778422 -0.0011659800801077408 1.0 1.0 1.732 
MUSB 240.69060000000002 37.1699 -0.0018359184373593078 -0.0006221900750729198 -0.0002909304286210868 1.0 1.0 1.732 
MVFD 243.47469999999998 33.2109 0.00018672893393507055 0.0018868830562542673 0.0006321723459947259 1.0 1.0 1.732 
MWTP 241.0553 37.6405 -0.0006147625211823187 -0.0017769024394436053 0.0004464465985393672 1.0 1.0 1.732 
NDAP 245.38139999999999 34.7677 0.002459410451145958 -0.0003786879517887458 -0.0008872071428160797 1.0 1.0 1.732 
NHRG 240.8587 34.4987 -0.0008924528753346952 0.002179095338042284 0.0002896928258313512 1.0 1.0 1.732 
NOCO 242.43040000000002 33.9197 0.00048798605840444674 0.005668315840260162 0.001988567161764521 1.0 1.0 1.732 
NOPK 241.652 33.9797 0.0007413931583553425 0.004751667121575837 0.001655296970348673 1.0 1.0 1.732 
OAES 243.9323 34.141 0.0012961630977805375 0.0012298813432908746 6.353326725307532e-05 1.0 1.0 1.732 
OCSD 242.6533 33.2407 0.00020847124048665932 0.0028746505635875125 0.001038461265730962 1.0 1.0 1.732 
OEOC 242.2559 33.7659 0.0005013390063561018 0.0048411013824637816 0.0017244741164108366 1.0 1.0 1.732 
ORES 239.72140000000002 34.7391 -0.0019242055343922963 0.00030619724893224924 -0.0005989337372704905 1.0 1.0 1.732 
ORMT 243.1849 34.6749 0.0018827938671188522 0.005752043530964234 0.0013266432475055503 1.0 1.0 1.732 
OVLS 240.85809999999998 34.3274 -0.00042707813331300924 0.002286589359704029 0.0004818870037275399 1.0 1.0 1.732 
OZST 240.6466 34.6834 -0.0018932153343310348 0.0013256940463289943 -0.0002795459931963126 1.0 1.0 1.732 
P006 245.54309999999998 36.1542 0.002503581533951952 -0.0001618569416028934 -0.000888648457960012 1.0 1.0 1.732 
P056 240.9371 36.0274 -0.011730706850940659 0.0016591517179092058 -0.0038802167804635177 1.0 1.0 1.732 
P091 242.4685 36.6143 -0.002323574167801974 -0.02491424317617927 0.007511158259687867 1.0 1.0 1.732 
P092 242.5932 36.8042 -0.0019127815362111047 -0.01650581361580112 0.00528716267264502 1.0 1.0 1.732 
P093 242.0059 36.606 -0.0013901466611187737 -0.014526120982149601 0.003985563504243403 1.0 1.0 1.732 
P094 242.29579999999999 37.2008 -0.0005777496636678165 -0.00842095342629729 0.0028373892284374335 1.0 1.0 1.732 
P245 240.2939 37.7131 -0.0008927524904742175 -0.0005773588843789646 -4.9022989563229745e-05 1.0 1.0 1.732 
P280 239.6524 35.5441 -0.0034374855969257338 0.00024696519915600726 -0.001230056617615387 1.0 1.0 1.732 
P281 239.6105 35.8411 -0.0035345923658177893 0.0003461131135334702 -0.0012804759734021858 1.0 1.0 1.732 
P282 239.6548 35.8378 -0.003648227028995929 0.00035625533603548875 -0.0013193426084428183 1.0 1.0 1.732 
P283 239.7147 35.8067 -0.0038048996553656806 0.0003595226658066747 -0.0013717191378565686 1.0 1.0 1.732 
P284 239.0932 35.9333 -0.002522699968444447 0.00026531276343404696 -0.0009301839939647881 1.0 1.0 1.732 
P285 239.01850000000002 36.4172 -0.0022042237619143193 0.000312210397005404 -0.0008135849141018891 1.0 1.0 1.732 
P287 239.3022 36.0248 -0.002850873127328496 0.0003260619788697912 -0.0010462195733653345 1.0 1.0 1.732 
P288 239.1211 36.1402 -0.002510612415751379 0.00030867093976733777 -0.0009264990351347189 1.0 1.0 1.732 
P289 239.25119999999998 36.1068 -0.0027297232796797684 0.0003311093530486139 -0.0010036947419932527 1.0 1.0 1.732 
P290 239.2717 36.1789 -0.002724060046815051 0.0003477629973909599 -0.0010010077863193201 1.0 1.0 1.732 
P291 239.3552 35.9228 -0.0029713848449125727 0.0003125406788720632 -0.0010874007326962395 1.0 1.0 1.732 
P292 239.5247 36.0075 -0.003304430578756623 0.0003779332407750838 -0.0012039433918318264 1.0 1.0 1.732 
P293 239.457 36.0894 -0.003118500018870509 0.00037949337019828566 -0.0011393702280706394 1.0 1.0 1.732 
P294 239.5601 36.1232 -0.0033143741016396443 0.00041764203445984613 -0.001206736985014134 1.0 1.0 1.732 
P295 239.1576 35.6971 -0.0025853802017322992 0.00022149593423216718 -0.0009468675393848252 1.0 1.0 1.732 
P296 239.63639999999998 36.0517 -0.0035447215917560945 0.00042476161358892095 -0.0012867880135681584 1.0 1.0 1.732 
P297 239.4481 35.9741 -0.0031493726768011487 0.000348173205316034 -0.001149971859002083 1.0 1.0 1.732 
P298 239.70589999999999 36.0158 -0.003746627015724178 0.00043753876382928125 -0.0013561348756349215 1.0 1.0 1.732 
P299 239.2898 36.2568 -0.002698002238392381 0.00036190793812575526 -0.0009904068118054335 1.0 1.0 1.732 
P300 239.723 36.3044 -0.003468759972934749 0.0004994118754438856 -0.0012524431378568071 1.0 1.0 1.732 
P301 239.2569 36.8063 -0.002043660586970975 0.0003119616901847219 -0.0007334023006501127 1.0 1.0 1.732 
P302 239.38139999999999 36.6347 -0.0024015361375051792 0.0003694467726249138 -0.0008677126216710146 1.0 1.0 1.732 
P304 239.64339999999999 36.739 -0.0025365037362705973 0.00038578407545071503 -0.0008947705973319579 1.0 1.0 1.732 
P305 239.8032 37.3522 -0.001481604922615139 4.0880296917677575e-07 -0.00042551624090577354 1.0 1.0 1.732 
P306 239.3555 37.7952 -0.0009161418024822848 -7.674431182507929e-05 -0.00023854929022866798 1.0 1.0 1.732 
P307 239.94209999999998 36.9473 -0.002360169970322803 0.0002663542386865188 -0.0007749304460269771 1.0 1.0 1.732 
P308 240.15980000000002 37.9012 -0.0007254219800508321 -0.000543724019700296 -1.3680878776133965e-05 1.0 1.0 1.732 
P311 241.4802 37.1776 -0.0009238817785418465 -0.003584765100115305 0.000950091242113415 1.0 1.0 1.732 
P463 242.83530000000002 36.0225 0.0187324981153702 -0.03213830624441368 0.0015526256438713251 1.0 1.0 1.732 
P464 242.59 36.159 -0.013487295141251403 -0.08472347363276009 0.018311243091933858 1.0 1.0 1.732 
P465 241.86759999999998 36.4668 -0.004293354419228252 -0.010337030109175995 0.0019451062380722373 1.0 1.0 1.732 
P466 242.2105 36.5312 -0.001134443871292991 -0.024837362578568875 0.007024327540368395 1.0 1.0 1.732 
P467 241.9094 36.5702 -0.0023094494240627705 -0.011673785495080054 0.0028766249724700294 1.0 1.0 1.732 
P468 241.8816 36.9757 -0.0006833415592779474 -0.007688824012099432 0.0023378134327575596 1.0 1.0 1.732 
P469 242.0642 37.2314 -0.0004074761101394001 -0.007063396818824643 0.002343058783420026 1.0 1.0 1.732 
P470 242.6061 34.4624 0.0006811771568685137 0.01089187424679507 0.0035604981454954742 1.0 1.0 1.732 
P471 242.4591 33.5621 0.00032978498911526307 0.00392996709151314 0.0014085289897869243 1.0 1.0 1.732 
P474 242.75130000000001 33.3552 0.00020582366670617808 0.003062625172631201 0.0010956720121306997 1.0 1.0 1.732 
P476 242.81029999999998 33.4396 0.00020726203988701412 0.0032109097876689774 0.001139898330293437 1.0 1.0 1.732 
P477 242.8866 33.5028 0.00020503865051364964 0.0032717258184795173 0.0011512426273642498 1.0 1.0 1.732 
P478 242.9284 33.2357 0.00016695087741401256 0.0026160389182682056 0.0009316122358391699 1.0 1.0 1.732 
P479 243.21710000000002 33.4933 0.00020499020209149323 0.002673436102289821 0.000908714135897606 1.0 1.0 1.732 
P482 243.3286 33.2402 0.0001716656450170335 0.0021189506953052514 0.0007248488184890029 1.0 1.0 1.732 
P483 243.4307 33.0592 0.00015493744697639888 0.0017959482579159621 0.0006146196669980241 1.0 1.0 1.732 
P484 243.3792 33.3756 0.00020542448092549767 0.002210658503466501 0.0007404328431136742 1.0 1.0 1.732 
