# Name lon lat v_east v_north v_up e_east e_north e_up 
P484 243.3792 33.3756 -0.005635424480925497 0.00045934149653349904 -0.0020104328431136743 1.0 1.0 1.732 
P485 243.591 33.2102 -0.006378400911375079 0.0030706236947805063 0.004324123108349178 1.0 1.0 1.732 
P486 243.67770000000002 33.2602 -0.005602285555135844 -0.0006665767351294119 0.0005869945346473385 1.0 1.0 1.732 
P487 243.8169 33.2135 -0.005163943115198532 0.00021554940979966186 -0.006499705799837379 1.0 1.0 1.732 
P488 243.9212 33.201 -0.0070782691389939326 0.0012502565603143077 1.6441344522011628e-05 1.0 1.0 1.732 
P489 243.8884 33.2962 -0.005776612786087399 -0.0007447843658435221 -0.0007906614427184025 1.0 1.0 1.732 
P490 243.5741 33.5235 -0.004837299735639341 0.00016371944680397326 -0.0024393058919384746 1.0 1.0 1.732 
P491 243.7732 33.5747 -0.004729038286977013 0.0007742400635173039 -0.0034288339692587558 1.0 1.0 1.732 
P495 244.3716 33.045 -0.005686030163778243 0.0015727891610406188 0.003376210048165474 1.0 1.0 1.732 
P505 244.313 33.4239 -0.005570303911339531 9.346045150426514e-05 0.0005004032581944159 1.0 1.0 1.732 
P506 244.4898 33.0814 -0.005671261455849704 -0.0011705436366786014 0.0005242897595771408 1.0 1.0 1.732 
P507 244.38760000000002 33.2 -0.00625364067587835 -0.0006515282590714862 0.005625228395868152 1.0 1.0 1.732 
P508 244.5713 33.2478 -0.00548202906970145 -0.00029770573337863646 -0.0038435462708046614 1.0 1.0 1.732 
P510 244.6567 33.1436 -0.007083296771792917 4.153725879678686e-05 -0.008007365042618026 1.0 1.0 1.732 
P511 244.7039 33.8869 -0.005849775313374025 0.0016133487872947876 -0.0009623365021594817 1.0 1.0 1.732 
P512 240.3056 37.5626 -0.00291080749336599 0.00013536054997328588 -0.0012042623867079896 1.0 1.0 1.732 
P513 239.34980000000002 34.9073 -0.005399634560570545 0.0006375287190694222 -1.8949829531674563e-05 1.0 1.0 1.732 
P514 239.5903 35.0107 -0.005067994944088397 0.0014848161019540872 0.0032737424269450163 1.0 1.0 1.732 
P515 239.7602 34.8706 -0.006013971550710569 0.00014043604254624747 -0.0001099642814264254 1.0 1.0 1.732 
P516 239.6166 35.1062 -0.004661348183618947 0.00037180149676497545 0.009342631030427763 1.0 1.0 1.732 
P517 241.82240000000002 34.3764 -0.006629547274936924 -0.0014170504746002675 -0.003440638472846053 1.0 1.0 1.732 
P518 239.9247 35.02 -0.004770635440782638 0.0016512244588050152 -0.0033531842393453113 1.0 1.0 1.732 
P519 240.2076 34.5078 -0.005769315524200696 0.0007604314804564684 -0.000496746590883158 1.0 1.0 1.732 
P520 240.3836 34.6305 -0.00444888114508884 0.0015643569656135863 -0.0034948405990096578 1.0 1.0 1.732 
P521 240.1846 34.8886 -0.005579876153352609 0.0004016461986844426 -0.0004467775716724455 1.0 1.0 1.732 
P523 239.1397 35.3044 -0.0038668626955731937 0.0009307503710924692 0.0036881831235554326 1.0 1.0 1.732 
P525 239.1919 35.4258 -0.003800383002246231 0.0002804957164578831 0.0014700945962618042 1.0 1.0 1.732 
P526 239.1303 35.636 -0.0042239462745406525 0.00013547504542546924 0.0020604445307525034 1.0 1.0 1.732 
P527 239.3952 35.7541 -0.005651099855598978 0.0006081561720379196 0.004173089313399787 1.0 1.0 1.732 
P528 239.4546 35.3278 -0.004808145999369306 0.0007523533697793466 0.0009296423316348862 1.0 1.0 1.732 
P529 239.6462 35.4405 -0.0044385752884312365 0.0013721685030102307 0.004087439486366412 1.0 1.0 1.732 
P530 239.5196 35.6248 -0.005014586999447108 -0.0007824578521631384 0.005740947336700632 1.0 1.0 1.732 
P531 239.46339999999998 35.7927 -0.0045776040912645245 0.0007835386070925762 0.008367549498310188 1.0 1.0 1.732 
P532 239.733 35.6338 -0.0035758747821938493 0.0011880608467813507 0.0020408227415742307 1.0 1.0 1.732 
P533 239.62900000000002 35.7479 -0.0023466721829272126 4.474097383475609e-05 0.005033203955461211 1.0 1.0 1.732 
P535 239.8986 35.2351 -0.00417213013800039 0.0010248585141785995 0.006022089967421485 1.0 1.0 1.732 
P536 239.975 35.2798 -0.0026625056547256993 0.0010816005825938391 -0.0015245660494782305 1.0 1.0 1.732 
P537 240.06470000000002 35.3168 -0.003973664746324825 -9.633767963129956e-05 0.0005726184112024948 1.0 1.0 1.732 
P538 239.8875 35.5342 -0.004143233571343255 0.001538860141584245 -0.0010450628215706024 1.0 1.0 1.732 
P539 239.81799999999998 35.7027 -0.003925325145790955 0.0010003594554123052 -0.0009293902244295448 1.0 1.0 1.732 
P540 239.86939999999998 35.8013 -0.0060216776450247155 -5.190463541982312e-05 -0.0036579965292842707 1.0 1.0 1.732 
P541 239.9993 35.6867 -0.0036584989633980432 0.0009310270293242608 0.005152081489075787 1.0 1.0 1.732 
P542 239.7074 35.6889 -0.004236858442602336 0.00016118971542566197 0.0026376856046079846 1.0 1.0 1.732 
P543 240.2868 35.319 -0.004820789903144912 0.0005641265355308238 0.01119753013370911 1.0 1.0 1.732 
P544 240.262 35.7313 -0.0038769110093801453 -0.0006228221103485639 0.0019476757926035107 1.0 1.0 1.732 
P545 240.4642 35.4998 -0.0042125675512384485 0.000633129129364792 0.00027996970128328484 1.0 1.0 1.732 
P546 239.8451 35.9279 -0.00394066573840831 0.0019456466217781237 0.0028596171489792014 1.0 1.0 1.732 
P547 240.0906 35.9347 -0.00434301816001965 0.0007526715305718289 0.0003279972464073583 1.0 1.0 1.732 
P548 240.4961 34.4668 -0.003770292775190524 0.0007920790279354591 0.0008547107168834776 1.0 1.0 1.732 
P550 240.8854 34.6601 -0.005665605945977285 -0.0002860650286816936 0.004108646297957397 1.0 1.0 1.732 
P551 240.84539999999998 34.8562 -0.006786930648168094 0.005770512338468245 -0.0059502846689132236 1.0 1.0 1.732 
P552 239.755 35.6867 -0.0019657994341456516 0.0015019312231738951 -0.0028681199895601514 1.0 1.0 1.732 
P553 241.12099999999998 34.8351 -0.004381619439371643 0.00028594268377793225 0.005539396732558224 1.0 1.0 1.732 
P554 241.152 34.7923 -0.004285237982681441 0.002371751365099778 0.0035126554962045284 1.0 1.0 1.732 
P555 241.3306 34.695 -0.008011506661464374 -0.0011246967982343572 0.0035290800008243306 1.0 1.0 1.732 
P556 241.4545 34.7711 -0.005564448716145481 -0.00034446911324400795 0.011327069413099418 1.0 1.0 1.732 
P557 241.3444 34.9444 -0.005152354321047939 -0.0005966429628535344 -0.0005816500439940159 1.0 1.0 1.732 
P558 241.38830000000002 35.1386 -0.00412876702797808 -0.0015416421876303771 -0.004179662577069029 1.0 1.0 1.732 
P560 241.4591 34.8218 -0.005834104069994739 0.0001101728003983565 -0.004760976233280443 1.0 1.0 1.732 
P561 241.6009 34.6185 -0.005307720680209934 0.00031459463682235837 -0.03356450717043564 1.0 1.0 1.732 
P563 240.5788 35.4187 -0.00393197359070301 0.0019474716649912328 0.007760503852891752 1.0 1.0 1.732 
P564 240.6506 35.6229 -0.004364679209075576 0.000793862625634907 -0.0023163599529316564 1.0 1.0 1.732 
P565 240.76330000000002 35.7439 -0.00186674710781559 8.226060049374535e-05 -0.001569838092978039 1.0 1.0 1.732 
P566 240.7707 36.3245 -0.0015802057508592033 0.0011783676951015523 0.0020176977838711084 1.0 1.0 1.732 
P567 241.2464 35.4209 -0.002561205159656738 -0.00024645671160953284 0.003548676946821092 1.0 1.0 1.732 
P568 241.8735 35.2543 -0.006033631326065519 -0.004747342687912019 -0.003464488967055284 1.0 1.0 1.732 
P569 241.87619999999998 35.378 -0.0020268618786475796 -0.0024481558020265116 0.007929071781247667 1.0 1.0 1.732 
P570 241.74 35.6673 -0.001434932653468432 -0.0022077602596268222 0.0068507587651135795 1.0 1.0 1.732 
P572 241.0454 36.5855 -0.005353898570558637 0.002207575553551672 0.003047455266688727 1.0 1.0 1.732 
P573 241.73950000000002 36.0931 -0.0035662016083303633 0.0032130080889346433 0.010128348911301065 1.0 1.0 1.732 
P574 242.36610000000002 34.2868 -0.007525480264056259 -0.0013600987170390441 -0.003507006756945939 1.0 1.0 1.732 
P575 242.45780000000002 34.2155 -0.005457156589178014 -0.0011215412224851269 -0.0030369928350748835 1.0 1.0 1.732 
P576 239.03 35.6697 -0.005814520805372603 -3.055988343593231e-05 0.007116026424252109 1.0 1.0 1.732 
P577 242.68110000000001 34.3046 -0.0053462878310223845 -0.0034902674306849834 -0.0006378274932200669 1.0 1.0 1.732 
P578 239.761 35.6943 -0.0031524223250991596 0.002337356394249984 -0.003979701709410921 1.0 1.0 1.732 
P579 241.9942 35.0388 -0.006108643406950909 -0.005042670559571517 -0.003866199073427944 1.0 1.0 1.732 
P580 242.8078 35.6209 -0.002821200651326794 0.005551250010943108 0.01870260757255839 1.0 1.0 1.732 
P581 242.27100000000002 34.5097 -0.006042974978639579 -0.0023994381784956716 0.0012314301323728275 1.0 1.0 1.732 
P582 242.4511 34.6343 -0.005404042569926822 -0.0038772990713446115 -0.006899440278905266 1.0 1.0 1.732 
P583 242.45659999999998 34.987 -0.005194819303952585 -0.00743513239192331 -0.0023891257385254654 1.0 1.0 1.732 
P584 243.04840000000002 33.8926 -0.005873826696809312 -0.00039567370106043933 4.355231697377631e-05 1.0 1.0 1.732 
P585 243.4543 34.0193 -0.006158485785754421 -0.0007497394354765057 0.00987104884830164 1.0 1.0 1.732 
P586 242.71949999999998 34.5348 -0.007202146228928814 -0.001641998615870362 0.002935477073173345 1.0 1.0 1.732 
P587 241.9687 34.3322 -0.005141241109019376 -0.0014392178076941724 -0.0001951347960231311 1.0 1.0 1.732 
P588 242.73239999999998 34.7854 -0.0028356043496316962 -0.0029187845300775034 -0.0005670915175564973 1.0 1.0 1.732 
P589 242.88979999999998 34.6207 -0.005352574925506383 -0.0006034653381350938 -5.4466981084927684e-05 1.0 1.0 1.732 
P590 242.6352 35.1168 -0.0069870081209421776 -0.003225329868258124 -0.0032051523129193174 1.0 1.0 1.732 
P591 241.9835 35.1524 -0.006628717509751456 -0.00663657667673534 -0.003711778914904893 1.0 1.0 1.732 
P592 242.6968 35.2386 -0.008270599014960123 -0.00529000867249238 -0.006050366447962384 1.0 1.0 1.732 
P593 242.79489999999998 35.3879 -0.009897684227612263 -0.0023283444333692775 -0.0016673090449885616 1.0 1.0 1.732 
P594 242.60989999999998 35.8967 0.002166358637098534 0.018819363966431274 -0.001871457082042529 1.0 1.0 1.732 
P595 242.5972 35.6976 -0.008273222908080746 -0.0056853205606069435 0.026971545626322205 1.0 1.0 1.732 
P596 243.1105 35.9982 -0.007063665261074659 0.006801241551769943 0.0009532393876842361 1.0 1.0 1.732 
P597 243.1116 35.7106 -0.008468805654540161 0.002338837563563749 0.008650050816486374 1.0 1.0 1.732 
P598 243.28969999999998 34.1925 -0.003199496775643598 -0.002373088584757479 -0.00028263808645514565 1.0 1.0 1.732 
P600 243.7881 33.8658 -0.004069612178754695 0.00029907479364649887 0.00030978320123396135 1.0 1.0 1.732 
P601 243.9198 33.9593 -0.004822934881069661 -0.0006034621022875493 -0.002107221664801671 1.0 1.0 1.732 
P602 239.7721 35.7292 -0.0037048415594489606 0.00045947903588825195 -0.000527982173497863 1.0 1.0 1.732 
P603 243.97050000000002 34.7169 -0.005963757214345052 0.0007430891953909606 -0.004219852795383667 1.0 1.0 1.732 
P604 243.32850000000002 34.9368 -0.005576918155201759 -0.00014557942168988338 0.006386225806910583 1.0 1.0 1.732 
P605 242.0633 34.3411 -0.005810856605879716 -0.002324420168776458 -0.002483517290304999 1.0 1.0 1.732 
P606 243.12040000000002 34.4621 -0.0038657745172437754 -0.0011040510942287125 0.0007226966666512426 1.0 1.0 1.732 
P607 244.1793 33.741 -0.004651284553236376 0.0010713838331822697 0.0036546593723785718 1.0 1.0 1.732 
P608 244.3134 33.9941 -0.005204839392439427 0.0010762793151018885 -0.0036078862909918598 1.0 1.0 1.732 
P609 243.1072 34.0627 -0.006726891181749005 0.0015120868931209498 -0.0037956255530768486 1.0 1.0 1.732 
P611 244.3502 35.2048 -0.005747326365104126 0.0001289667239932449 0.0020540569417644696 1.0 1.0 1.732 
P612 242.6845 34.1874 -0.005688868660348423 -0.0017155071286073702 -0.0033450610175675913 1.0 1.0 1.732 
P613 242.95 34.1962 -0.004747538605625528 0.00040422970944818844 0.0010895498265339628 1.0 1.0 1.732 
P614 244.74970000000002 34.7318 -0.0068786220545655995 0.0013366764074483433 0.009023035170641062 1.0 1.0 1.732 
P615 243.2371 35.2046 -0.008464928402565512 -0.00028211661756667673 -0.007086182484410994 1.0 1.0 1.732 
P616 242.1067 35.4246 -0.001838417442482197 -0.005626750009045396 -0.0055250248054477475 1.0 1.0 1.732 
P617 243.4284 35.3206 -0.00858403124283223 0.0018275536978775708 0.006945120129478278 1.0 1.0 1.732 
P618 243.8961 35.1419 -0.008726162735985853 0.0014264380031911129 -0.005715025231307826 1.0 1.0 1.732 
P619 243.8782 35.5259 -0.008035801129478324 0.002871324280532824 0.0012460142499486093 1.0 1.0 1.732 
P621 244.4561 35.4728 -0.00838907600779125 0.00013892413152539551 0.0011572568308889357 1.0 1.0 1.732 
P623 245.4006 34.1889 -0.004669934777945811 0.003432294395751979 -0.007874844497342885 1.0 1.0 1.732 
P625 245.0349 34.8444 -0.007228372495407968 0.0020082568796583123 0.00030375615169506165 1.0 1.0 1.732 
P626 244.76170000000002 35.2911 -0.009155426486633068 0.0037175728502321995 -0.013202327511644487 1.0 1.0 1.732 
P627 241.6215 37.9731 -0.005554863229757222 0.002745939224023811 0.004595835066208706 1.0 1.0 1.732 
P629 240.8206 37.3759 -0.005896787173493283 0.003042967261410438 0.003962456441890193 1.0 1.0 1.732 
P630 240.9996 37.613 -0.0046279830786554125 0.0008891851443782171 0.0026974662004460434 1.0 1.0 1.732 
P631 241.0841 37.6053 -0.005404426081009501 0.00145115434968342 -0.0005253844443372663 1.0 1.0 1.732 
P632 240.9139 37.7857 -0.005130268916456805 0.0021424228666247565 0.00581821137699694 1.0 1.0 1.732 
P635 240.862 37.8393 -0.005522210011559392 0.0025899362299645146 -0.0037364783678146174 1.0 1.0 1.732 
P638 241.0565 37.7343 -0.004678354142571373 0.0021509498810549188 -0.00037982020358908814 1.0 1.0 1.732 
P639 241.1313 37.6546 -0.005617165224609129 0.0012454306245855478 -0.0015366082978481425 1.0 1.0 1.732 
P641 241.1481 37.8782 -0.0033765832063062167 -0.0010450622067465034 0.0025090915561762233 1.0 1.0 1.732 
P642 241.1833 37.5914 -0.0046159573658538155 0.0011231486261270543 0.0008895588830295239 1.0 1.0 1.732 
P643 241.30180000000001 37.5616 -0.003916856484179277 0.001843327532964666 0.002661002614423843 1.0 1.0 1.732 
P646 241.18 37.677 -0.004667226310573289 0.0011654745023090163 0.0035197869173628897 1.0 1.0 1.732 
P647 241.2323 37.7544 -0.004885863736060776 0.001452829215717556 0.0037037507472060787 1.0 1.0 1.732 
P648 240.9808 37.8 -0.005695646558728527 0.00221481266130525 0.005471996603740005 1.0 1.0 1.732 
P649 241.2638 37.9035 -0.005924468559414346 0.000391153994362674 0.005326711646650918 1.0 1.0 1.732 
P650 241.4451 37.8913 -0.0046874223806850765 0.0023595651587189027 -0.0028072962485942337 1.0 1.0 1.732 
P651 241.613 37.5631 -0.0043815885064848615 0.0018644208137088094 0.00414424632356281 1.0 1.0 1.732 
P652 241.7615 37.5892 -0.004011828833674057 0.002010750638052816 0.002683821315322122 1.0 1.0 1.732 
P653 241.5283 37.7375 -0.0041330560888855885 0.0006153972948980762 0.0030884117238472713 1.0 1.0 1.732 
P724 241.4389 37.4395 -0.004252984508770296 0.0015736021487140128 -0.004272814994463121 1.0 1.0 1.732 
P725 240.2544 37.0889 -0.00427706406787174 0.00010375224686564093 0.010152036529055337 1.0 1.0 1.732 
P726 241.8533 37.2805 -0.005065133964224905 0.0019265406437365164 0.0020253071358714023 1.0 1.0 1.732 
P727 241.5332 37.2736 -0.004201657553308216 0.0006353123730864084 -0.0005362784119930247 1.0 1.0 1.732 
P729 240.9039 34.2631 -0.00556409931740476 0.0013996191504422714 -0.001964845818142045 1.0 1.0 1.732 
P742 243.3974 33.4955 -0.0020411328603712003 -0.0003303499963173183 0.008583412033953082 1.0 1.0 1.732 
P789 239.5283 35.9466 -0.0032083597582623817 0.0016291687608940343 -0.00048716659292312794 1.0 1.0 1.732 
P790 239.4846 35.9291 -0.003703036454540659 0.0026557762208476443 0.0018298108820179043 1.0 1.0 1.732 
P795 243.8519 34.5081 -0.006103186398955257 0.002670113137262899 -0.002298827692083591 1.0 1.0 1.732 
P797 243.4075 33.5373 -0.004237253471873947 0.0019457984357233358 0.0025585210407079286 1.0 1.0 1.732 
P799 241.6937 33.9276 -0.007110859562138103 -0.0008858199134282275 0.009079260553050245 1.0 1.0 1.732 
P800 241.65089999999998 34.0217 -0.006599448829074105 -0.00040644725467605617 0.0035049218833471613 1.0 1.0 1.732 
P808 241.3785 34.836 -0.006002940296776518 9.210500584676696e-05 -0.0026717569025466533 1.0 1.0 1.732 
P809 240.76319999999998 35.7439 -0.006167946905391642 -0.0006776430066332501 -0.01088020272053271 1.0 1.0 1.732 
P810 240.76330000000002 35.744 0.001963510654985611 0.003382069902724054 0.0006202656554951795 1.0 1.0 1.732 
P811 241.98340000000002 35.1524 -0.0065461134853819665 -0.0051691316975904095 -0.0011894935499855968 1.0 1.0 1.732 
P812 241.9835 35.1525 -0.005137327106759876 -0.00681875237194296 -0.009331541451176772 1.0 1.0 1.732 
PALG 242.9682 33.389 -0.0059517524567472 0.00014151294668172682 -0.007593482308380534 1.0 1.0 1.732 
PBPP 242.0774 34.5082 -0.006941645349050308 -0.0023870874791215944 0.008626212223538089 1.0 1.0 1.732 
PEA1 239.2414 36.1869 -0.005430006606999173 -0.0005017458125915967 0.00048198356410189135 1.0 1.0 1.732 
PEA2 239.2332 36.1805 -0.005489157479802335 5.106284094481687e-05 -0.005261131153211631 1.0 1.0 1.732 
PKDB 239.45839999999998 35.9452 -0.004372348089562994 0.00361746876582984 -0.011500528198086765 1.0 1.0 1.732 
PKRD 241.7671 34.0716 -0.00630012644988519 0.0032452696691277465 0.006103823927839198 1.0 1.0 1.732 
PMOB 243.1405 33.3572 -0.009345032929254229 0.00026604871174297886 0.03236003946379083 1.0 1.0 1.732 
PMTN 240.94310000000002 37.8314 -0.0069231955134464555 0.0019704866815906733 -0.0005746565514853646 1.0 1.0 1.732 
POBG 243.0763 33.6871 -0.005451275053939898 -2.242326197904581e-05 -0.004104869075900568 1.0 1.0 1.732 
POMM 239.5216 35.9199 -0.004699025210769639 0.0020593167810611674 0.00235874078471074 1.0 1.0 1.732 
PPBF 242.8179 33.8357 -0.0067071889775463705 -0.0009024744808689795 -0.0049092400645625815 1.0 1.0 1.732 
PSDM 242.1929 34.0918 -0.006625245040099919 -0.002535215761715461 -0.0033970454324944487 1.0 1.0 1.732 
PVHS 241.62779999999998 33.7795 -0.005481911706855641 -0.0008313530994402503 0.0031699343033611714 1.0 1.0 1.732 
PVRS 241.6794 33.7739 -0.00708929754209482 0.0033192020033577614 0.0033008999149882617 1.0 1.0 1.732 
QHTP 241.7552 34.6287 -0.0075470343247328 -0.0024652321785260485 0.0056901121285347165 1.0 1.0 1.732 
RAAP 243.08280000000002 33.0422 -0.00809935339582213 0.0010963200592645798 -0.01042225971477652 1.0 1.0 1.732 
RAMT 242.3167 35.3387 -0.008078950402192102 -0.010760115797932124 -0.015814408925702947 1.0 1.0 1.732 
RAPT 240.5513 36.6649 -0.004494988499178742 -3.385079302247471e-05 0.0013435544051930148 1.0 1.0 1.732 
RBRU 240.1713 36.7591 -0.002358768009686886 3.625610102165228e-05 0.006861746690477888 1.0 1.0 1.732 
RCA2 240.28 34.5 -0.006700679469117751 0.0003753389735843076 0.00583156670788054 1.0 1.0 1.732 
RCSC 242.4135 33.4441 -0.00525148972155311 0.0004882570704543873 -0.007382107240647116 1.0 1.0 1.732 
RDMT 243.37529999999998 34.6439 -0.005848904957600582 0.0007008287809780567 -0.0015789284094218311 1.0 1.0 1.732 
RDOM 241.1021 37.6771 -0.00486138854974367 0.0015084969256000153 0.006578350035064605 1.0 1.0 1.732 
REPO 243.5317 36.8404 -0.005201635111038283 0.0023330421478785115 0.0013105574208508292 1.0 1.0 1.732 
RHCG 241.9866 34.0009 -0.0064260300020485255 -0.0018816288722906822 0.0018778133074630068 1.0 1.0 1.732 
RHCL 241.97379999999998 34.0191 -0.00647753839996568 -1.3501842605742956e-05 -0.00523768129356327 1.0 1.0 1.732 
RKMG 242.3906 33.6741 -0.005595782946832711 -0.0008358079296041476 -0.001322738450031392 1.0 1.0 1.732 
RMVJ 242.4447 33.4858 -0.004942912156129897 -0.00011310144920556858 -0.0010221112873750606 1.0 1.0 1.732 
RNCH 239.4752 35.9 -0.006320643614954045 2.6975479967172118e-05 0.0046432029706734036 1.0 1.0 1.732 
RSTP 241.8071 34.8751 -0.006984773905176684 -0.0016935050102044984 -0.008706639384764863 1.0 1.0 1.732 
RTHS 242.6467 34.0891 -0.006802197197400117 8.85609518064441e-05 0.0011930337776375538 1.0 1.0 1.732 
SACY 242.1044 33.7432 -0.00861133844788335 -0.0019379931753415601 0.0026382733869502314 1.0 1.0 1.732 
SAWC 241.04680000000002 37.6899 -0.005551367286833967 0.00016978375945663903 0.004838640789736285 1.0 1.0 1.732 
SBCC 242.3385 33.553 -0.006881151530977206 0.0012913629458545057 -0.005997083262057851 1.0 1.0 1.732 
SCIA 242.61169999999998 34.6074 -0.00650706636814774 -0.0030300234740236274 -0.0007462048095581617 1.0 1.0 1.732 
SGPS 243.3043 33.9125 -0.011091629822846007 0.0029398821668090926 0.00946120957130097 1.0 1.0 1.732 
SHN5 239.6529 35.6742 -0.004551590352226295 0.0003078225814775503 0.0035942415299389683 1.0 1.0 1.732 
SHP5 239.3287 35.2686 -0.0042791571877824125 -0.001490218909122252 0.004123956075366072 1.0 1.0 1.732 
SHRC 241.0544 37.6249 -0.005667330336815323 0.0014066165273282317 -6.088207212283397e-05 1.0 1.0 1.732 
SILK 241.7361 34.1029 -0.004306186662253327 0.0012743293013511674 0.0028291667388895213 1.0 1.0 1.732 
SIMM 240.00220000000002 35.3511 -0.004557887727508816 0.00472094080999611 -0.0033713712368538895 1.0 1.0 1.732 
SKYB 241.5214 34.4386 -0.005486137733182362 0.0005683689846955192 0.0031812156832354433 1.0 1.0 1.732 
SLMS 244.0222 33.2922 -0.007088206397257836 -0.0001501740865238639 -0.006195621524200977 1.0 1.0 1.732 
SNHS 242.07139999999998 33.9273 -0.008659390900914572 -0.0032715520472231794 0.015055227347841241 1.0 1.0 1.732 
SOMT 240.9357 34.3199 -0.006095327401557735 -0.00011257867845499044 -0.00485982923722047 1.0 1.0 1.732 
SONG 242.43970000000002 33.3807 -0.006117270198283842 0.0012475851024495031 0.003707279359290192 1.0 1.0 1.732 
SPMS 242.15120000000002 33.9927 -0.0063610876080515575 -0.0002686231772397324 0.00022127386555464285 1.0 1.0 1.732 
SRS1 239.9348 34.0043 -0.0060147168123955925 0.0010909550720131457 0.0013733372120374964 1.0 1.0 1.732 
SYNG 239.93040000000002 34.6072 -0.006307040021202096 0.0009933652768794553 0.006014551301240433 1.0 1.0 1.732 
TAFT 240.51479999999998 35.1565 -0.004823891994927007 0.00023569549738287497 -0.0023495985953438793 1.0 1.0 1.732 
TBLP 239.6397 35.9174 -0.003182106291962286 0.0002879605088238376 -0.0005024247516691486 1.0 1.0 1.732 
TEHA 241.53019999999998 35.1431 -0.003295643086416937 -0.000792174394837016 0.007532502415650742 1.0 1.0 1.732 
THCP 241.5854 35.1582 -0.004444084578061469 -0.0014047764085644296 0.002138833249748132 1.0 1.0 1.732 
THMG 243.9228 33.6506 -0.004401446848874167 -0.0008556933455162104 0.004572578616041866 1.0 1.0 1.732 
THMS 242.2332 33.5496 -0.005167209237861724 -0.00017503685286147236 -0.009155546024214327 1.0 1.0 1.732 
TILC 241.1371 37.6189 -0.005494451636577366 4.154794038232546e-05 0.005084767311463062 1.0 1.0 1.732 
TIVA 243.77030000000002 36.9348 -0.005721196488256265 0.002328703815876718 -0.005193831169272212 1.0 1.0 1.732 
TJRN 239.8674 34.4835 -0.00424473382517671 0.0012743543243818002 0.001045745554295542 1.0 1.0 1.732 
TOST 241.1633 34.248 -0.004589190144578103 0.0003281359029879182 -0.0010433127384971248 1.0 1.0 1.732 
TPOG 241.7714 34.8789 -0.0055814821715877245 -0.002621669135264078 0.003088102021538521 1.0 1.0 1.732 
TRLK 239.1714 37.4666 -0.005698071124414427 0.0010010319359969942 -0.003910973335839685 1.0 1.0 1.732 
USC2 241.7226 34.0195 -0.005709385942298608 3.968560980880612e-05 0.007042260938784084 1.0 1.0 1.732 
USGC 243.91469999999998 33.0301 -0.005261473530577634 0.0012548254160131666 -0.010883502534705256 1.0 1.0 1.732 
USLO 239.3389 35.3118 -0.00501935622044654 0.0013845485456608808 0.006211443596360216 1.0 1.0 1.732 
VDCY 241.78 34.1786 -0.005622167534078306 -0.0008683775962138136 -0.0007393451351056879 1.0 1.0 1.732 
VIMT 241.4856 34.1264 -0.0054413030579278255 -0.0007121321962685386 -0.00015656212853971496 1.0 1.0 1.732 
VINZ 241.061 34.9624 -0.006603782314397574 0.0003416431550506468 0.0034428387969635153 1.0 1.0 1.732 
VNCO 240.76229999999998 34.2758 -0.005661079190012704 0.0010706766522158707 -0.0034932144691535018 1.0 1.0 1.732 
VNCX 241.5155 34.2932 -0.006770844187907313 -0.00016783878667200446 -0.0008978119125280091 1.0 1.0 1.732 
VNPS 241.8788 34.5015 -0.006403480672866086 0.00019556053522185382 0.0032653697947495376 1.0 1.0 1.732 
VTIS 241.7062 33.7126 -0.0061276389865175095 -0.0026268036191172592 0.005634673902459409 1.0 1.0 1.732 
VTOR 242.8068 33.225 -0.005900001138309147 0.001133578649264451 -0.0002149407387015646 1.0 1.0 1.732 
WASG 241.44299999999998 35.7384 -0.0060477427851124005 -0.004516559505557795 0.0201240742806414 1.0 1.0 1.732 
WATC 241.3461 37.6643 -0.004951206045664545 0.000937896511613858 0.004670001169578849 1.0 1.0 1.732 
WCHS 242.0889 34.0619 -0.006743799693035638 -0.0010969189155109263 -0.004593599606340813 1.0 1.0 1.732 
WGPP 241.0163 35.0108 -0.005836772171443205 -0.0006235988616129914 0.003226281946057118 1.0 1.0 1.732 
WHFG 241.648 35.6951 -0.0001936838171663624 -0.0006796540586629909 0.006125247720486588 1.0 1.0 1.732 
WHYT 242.35649999999998 33.6745 -0.007610898398757712 0.0006323890087975336 0.006211595926749766 1.0 1.0 1.732 
WIDC 243.6082 33.9348 -0.002882378485925804 -0.0001550992103909344 -0.005635180351832748 1.0 1.0 1.732 
WKPK 241.2585 34.5685 -0.00459199725840937 0.0022397267522986314 -0.00382577695918175 1.0 1.0 1.732 
WMAP 241.5857 34.2594 -0.005786692803717467 -0.0011766879099439432 -0.0025146424090890687 1.0 1.0 1.732 
WMDG 244.41809999999998 33.0383 -0.004954518334607028 -0.0003088833975494907 0.0032324448394327474 1.0 1.0 1.732 
WNRA 241.9407 34.0432 -0.00606864651276322 -0.00033605102269787523 -0.008394661885518698 1.0 1.0 1.732 
WOMT 243.0683 34.669 -0.00734770895982975 -0.001475084713837475 0.0029836560399316373 1.0 1.0 1.732 
WORG 241.7576 35.6956 -0.002574111627283604 -0.005136014220207118 0.014224675752024189 1.0 1.0 1.732 
WRHS 241.57240000000002 33.9582 -0.0076887952784303005 0.0006297515523641236 0.002758924821883559 1.0 1.0 1.732 
WWFG 244.4212 33.2788 -0.004808478489863785 0.0007458695136004979 -0.0011252463020049793 1.0 1.0 1.732 
WWMT 243.3461 33.9553 -0.010069160370631948 -0.0005956311736348904 0.008828965051773777 1.0 1.0 1.732 
